query_partner,query_partner_id,act_id,title,normalized_title,instrument_type_derived,date_celebration,year,invalid_date,agreement_type,status,another_party,other_parties,n_other_parties,partner_in_other_parties,subject_names,principal_subjects,n_subjects,signatory_brazil,signatory_other_party,celebration_location,celebration_country,direct_publication,amendment_ids,amended_instrument_ids,replaced_instrument_id,replaced_instrument_title,replacing_instrument_id,replacing_instrument_title,has_explicit_revision_relation,amendment_or_revision_title,strategic_instrument,strategic_rule_match,record_url,full_document_id,full_document_url,n_additional_documents,raw_search_file,raw_detail_file,duplicate_id_within_query,n_partner_queries_for_act,duplicate_id_across_partner_queries,same_title_date_duplicate,missing_date,missing_counterparty,outside_requested_window,analytic_bilateral,same_day_package_size,in_same_day_package
México,184,7318,Ajuste Complementar ao Acordo Básico de Cooperação Técnica e Científica entre o Governo da República Federativa do Brasil e o Governo dos Estados Unidos Mexicanos para a Implementação do Projeto “Fortalecimento da Vigilância em Saúde Ambiental Relacionada a Desastres e População Exposta – Fase II”,ajuste complementar ao acordo basico de cooperacao tecnica e cientifica entre o governo da republica federativa do brasil e o governo dos estados unidos mexicanos para a implementacao do projeto fortalecimento da vigilancia em saude ambiental relacionada a desastres e populacao exposta fase ii,Ajuste Complementar,2012-06-11,2012,False,BL,Em Vigor,México,México,1,True,Meio Ambiente e Sustentabilidade,Meio Ambiente e Sustentabilidade,1,Ministro Marco Farani,Alejandro de la Peña Navarrete,Brasilia,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7318,8224,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/8224,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/mexico/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7318.json,False,1,False,False,False,False,False,True,11,True
México,184,7319,Ajuste Complementar ao Acordo Básico de Cooperação Técnica e Científica entre o Governo da República Federativa do Brasil e o Governo dos Estados Unidos Mexicanos para a Implementação do Projeto “Aplicação das Práticas Integrativas e Complementares em Áreas Específicas de Saúde”,ajuste complementar ao acordo basico de cooperacao tecnica e cientifica entre o governo da republica federativa do brasil e o governo dos estados unidos mexicanos para a implementacao do projeto aplicacao das praticas integrativas e complementares em areas especificas de saude,Ajuste Complementar,2012-06-11,2012,False,BL,Em Vigor,México,México,1,True,"Trabalho, Saúde e Previdência","Trabalho, Saúde e Previdência",1,Ministro Marco Farani,Alejandro de la Peña Navarrete,Brasilia,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7319,8225,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/8225,0,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/mexico/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7319.json,False,1,False,False,False,False,False,True,11,True
México,184,7320,Ajuste Complementar ao Acordo Básico de Cooperação Técnica e Científica entre o Governo da República Federativa do Brasil e o Governo dos Estados Unidos Mexicanos para a Implementação do Projeto “Fortalecimento da Eficácia de Linhagens de Bradyrhizobium Japonicum em Soja Cultivada no Semiárido”,ajuste complementar ao acordo basico de cooperacao tecnica e cientifica entre o governo da republica federativa do brasil e o governo dos estados unidos mexicanos para a implementacao do projeto fortalecimento da eficacia de linhagens de bradyrhizobium japonicum em soja cultivada no semiarido,Ajuste Complementar,2012-06-11,2012,False,BL,Em Vigor,México,México,1,True,"Agricultura, Pecuária e Pesca","Agricultura, Pecuária e Pesca",1,Ministro Marco Farani,Alejandro de la Peña Navarrete,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7320,8226,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/8226,0,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/mexico/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7320.json,False,1,False,False,False,False,False,True,11,True
México,184,7321,Ajuste Complementar ao Acordo Básico de Cooperação Técnica e Científica entre o Governo da República Federativa do Brasil e o Governo dos Estados Unidos Mexicanos para a Implementação do Projeto “Uso de Biofertilizantes e Práticas de Conservação para a Produção Agrícola Sustentável e Proteção do Meio Ambiente”,ajuste complementar ao acordo basico de cooperacao tecnica e cientifica entre o governo da republica federativa do brasil e o governo dos estados unidos mexicanos para a implementacao do projeto uso de biofertilizantes e praticas de conservacao para a producao agricola sustentavel e protecao do meio ambiente,Ajuste Complementar,2012-06-11,2012,False,BL,Em Vigor,México,México,1,True,"Agricultura, Pecuária e Pesca","Agricultura, Pecuária e Pesca",1,Ministro Marco Farani,Alejandro de la Peña Navarrete,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7321,8229,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/8229,0,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/mexico/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7321.json,False,1,False,False,False,False,False,True,11,True
México,184,7322,"Ajuste Complementar ao Acordo Básico de Cooperação Técnica e Científica entre o Governo da República Federativa do Brasil e o Governo dos Estados Unidos Mexicanos para a Implementação do Projeto “Capacitação de Técnicos do Instituto Nacional de Pesquisas Florestais, Agrícolas e Pecuárias (INIFAP) em Melhoramento, Manejo e Sanidade de Bovinos e Suínos para Produção de Carne”",ajuste complementar ao acordo basico de cooperacao tecnica e cientifica entre o governo da republica federativa do brasil e o governo dos estados unidos mexicanos para a implementacao do projeto capacitacao de tecnicos do instituto nacional de pesquisas florestais agricolas e pecuarias inifap em melhoramento manejo e sanidade de bovinos e suinos para producao de carne,Ajuste Complementar,2012-06-11,2012,False,BL,Em Vigor,México,México,1,True,"Agricultura, Pecuária e Pesca","Agricultura, Pecuária e Pesca",1,Ministro Marco Farani,Alejandro de la Peña Navarrete,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7322,8230,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/8230,0,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/mexico/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7322.json,False,1,False,False,False,False,False,True,11,True
México,184,7323,"Ajuste Complementar ao Acordo Básico de Cooperação Técnica e Científica entre o Governo da República Federativa do Brasil e o Governo dos Estados Unidos Mexicanos para a Implementação do Projeto “Capacitação de Técnicos do Instituto Nacional de Pesquisas Florestais, Agrícolas e Pecuárias (INIFAP) em Melhoramento Genético, Manejo Agronômico e Sanidade da Cana-de-Açúcar”",ajuste complementar ao acordo basico de cooperacao tecnica e cientifica entre o governo da republica federativa do brasil e o governo dos estados unidos mexicanos para a implementacao do projeto capacitacao de tecnicos do instituto nacional de pesquisas florestais agricolas e pecuarias inifap em melhoramento genetico manejo agronomico e sanidade da cana de acucar,Ajuste Complementar,2012-06-11,2012,False,BL,Em Vigor,México,México,1,True,"Agricultura, Pecuária e Pesca","Agricultura, Pecuária e Pesca",1,Ministro Marco Farani,Alejandro de la Peña Navarrete,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7323,8236,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/8236,0,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/mexico/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7323.json,False,1,False,False,False,False,False,True,11,True
México,184,7324,"Ajuste Complementar ao Acordo Básico de Cooperação Técnica e Científica entre o Governo da República Federativa do Brasil e o Governo dos Estados Unidos Mexicanos para a Implementação do Projeto “Capacitação de Técnicos do Instituto Nacional de Pesquisas Florestais, Agrícolas e Pecuárias (INIFAP) em Melhoramento Genético e Manejo Agronômico de Soja”",ajuste complementar ao acordo basico de cooperacao tecnica e cientifica entre o governo da republica federativa do brasil e o governo dos estados unidos mexicanos para a implementacao do projeto capacitacao de tecnicos do instituto nacional de pesquisas florestais agricolas e pecuarias inifap em melhoramento genetico e manejo agronomico de soja,Ajuste Complementar,2012-06-11,2012,False,BL,Em Vigor,México,México,1,True,"Agricultura, Pecuária e Pesca","Agricultura, Pecuária e Pesca",1,Ministro Marco Farani,Alejandro de la Peña Navarrete,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7324,8237,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/8237,0,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/mexico/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7324.json,False,1,False,False,False,False,False,True,11,True
México,184,7325,Ajuste Complementar ao Acordo Básico de Cooperação Técnica e Científica entre o Governo da República Federativa do Brasil e o Governo dos Estados Unidos Mexicanos para a Implementação do Projeto “Intercâmbio de Experiências para a Formação Profissional e Técnica nas Áreas de Pesca e Aquicultura”,ajuste complementar ao acordo basico de cooperacao tecnica e cientifica entre o governo da republica federativa do brasil e o governo dos estados unidos mexicanos para a implementacao do projeto intercambio de experiencias para a formacao profissional e tecnica nas areas de pesca e aquicultura,Ajuste Complementar,2012-06-11,2012,False,BL,Em Vigor,México,México,1,True,"Agricultura, Pecuária e Pesca","Agricultura, Pecuária e Pesca",1,Ministro Marco Farani,Alejandro de la Peña Navarrete,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7325,8242,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/8242,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/mexico/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7325.json,False,1,False,False,False,False,False,True,11,True
México,184,7326,Ajuste Complementar ao Acordo Básico de Cooperação Técnica e Científica entre o Governo da República Federativa do Brasil e o Governo dos Estados Unidos Mexicanos para a Implementação do Projeto “Apoio Técnico para Expansão e Consolidação da Rede de Bancos de Leite Humano no México”,ajuste complementar ao acordo basico de cooperacao tecnica e cientifica entre o governo da republica federativa do brasil e o governo dos estados unidos mexicanos para a implementacao do projeto apoio tecnico para expansao e consolidacao da rede de bancos de leite humano no mexico,Ajuste Complementar,2012-06-11,2012,False,BL,Em Vigor,México,México,1,True,"Trabalho, Saúde e Previdência","Trabalho, Saúde e Previdência",1,Ministro Marco Farani,Alejandro de la Peña Navarrete,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7326,8243,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/8243,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/mexico/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7326.json,False,1,False,False,False,False,False,True,11,True
México,184,7327,Ajuste Complementar ao Acordo Básico de Cooperação Técnica e Científica entre o Governo da República Federativa do Brasil e o Governo dos Estados Unidos Mexicanos para a Implementação do Projeto “Capacitação de Pesquisadores no Melhoramento Genético de Jatropha Curcas L.”,ajuste complementar ao acordo basico de cooperacao tecnica e cientifica entre o governo da republica federativa do brasil e o governo dos estados unidos mexicanos para a implementacao do projeto capacitacao de pesquisadores no melhoramento genetico de jatropha curcas l,Ajuste Complementar,2012-06-11,2012,False,BL,Em Vigor,México,México,1,True,"Agricultura, Pecuária e Pesca","Agricultura, Pecuária e Pesca",1,Ministro Marco Farani,Alejandro de la Peña Navarrete,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7327,8247,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/8247,0,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/mexico/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7327.json,False,1,False,False,False,False,False,True,11,True
México,184,7188,Troca de Notas entre o Ministério das Relações Exteriores e a Embaixada do México Confirmando Reciprocidade de Regime de Vistos de Negócios,troca de notas entre o ministerio das relacoes exteriores e a embaixada do mexico confirmando reciprocidade de regime de vistos de negocios,Troca de Notas,2011-09-06,2011,False,BL,Em Vigor,México,México,1,True,Consulares e Migratórios,Consulares e Migratórios,1,Antonio de Aguiar Patriota,Alejandro de la Peña,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7188,11205,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/11205,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/mexico/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7188.json,False,1,False,False,False,False,False,True,1,False
México,184,6635,"Memorando de Entendimento entre o Governo da República Federativa do Brasil e o Governo dos Estados Unidos Mexicanos sobre Cooperação para Prevenir e Combater o Tráfico de Migrantes e de Pessoas, bem como para Atenção e Proteção a Suas Vítimas",memorando de entendimento entre o governo da republica federativa do brasil e o governo dos estados unidos mexicanos sobre cooperacao para prevenir e combater o trafico de migrantes e de pessoas bem como para atencao e protecao a suas vitimas,Memorando de Entendimento,2010-02-23,2010,False,BL,Em Vigor,México,México,1,True,"Direito, Justiça & Segurança Pública","Direito, Justiça & Segurança Pública",1,Celso Amorim,Patricia Espinosa Cantellano,"Playa del Carmen, Quintana Roo",México,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6635,11034,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/11034,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/mexico/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6635.json,False,1,False,False,False,False,False,True,1,False
México,184,6439,Ajuste Complementar ao Acordo Básico de Cooperação Técnica e Científica entre o Governo da República Federativa do Brasil e o Governo dos Estados Unidos Mexicanos para Implementação do Projeto “Apoio ao Desenvolvimento de Sistemas de Informações sobre Água”,ajuste complementar ao acordo basico de cooperacao tecnica e cientifica entre o governo da republica federativa do brasil e o governo dos estados unidos mexicanos para implementacao do projeto apoio ao desenvolvimento de sistemas de informacoes sobre agua,Ajuste Complementar,2009-08-11,2009,False,BL,Em Vigor,México,México,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,Marco Farani,Andrés Valencia,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6439,11425,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/11425,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/mexico/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6439.json,False,1,False,False,False,False,False,True,18,True
México,184,6440,Ajuste Complementar ao Acordo Básico de Cooperação Técnica e Científica entre o Governo da República Federativa do Brasil e o Governo dos Estados Unidos Mexicanos para Implementação do Projeto “Apoio ao Processo de Implementação de Bancos de Leite Humano no México”,ajuste complementar ao acordo basico de cooperacao tecnica e cientifica entre o governo da republica federativa do brasil e o governo dos estados unidos mexicanos para implementacao do projeto apoio ao processo de implementacao de bancos de leite humano no mexico,Ajuste Complementar,2009-08-11,2009,False,BL,Em Vigor,México,México,1,True,"Trabalho, Saúde e Previdência","Trabalho, Saúde e Previdência",1,Marco Farani,Andrés Valencia,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6440,11437,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/11437,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/mexico/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6440.json,False,1,False,False,False,False,False,True,18,True
