case_id,theme,doc_symbol,year,country,vote,committee_record_symbol,committee_record_url,draft_symbols,speech_found_in_record,speech_found_for_case,relevance_rule,speaker_excerpt,source_note,date_accessed
N4,Moratorium on the death penalty,A/RES/62/149,2007,China,no,A/C.3/62/SR.46,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F62%2FSR.46&t=pdf,A/C.3/62/L.29; A/C.3/62/L.68; A/C.3/62/L.69; A/C.3/62/L.70; A/C.3/62/L.71; A/C.3/62/L.72; A/C.3/62/L.73; A/C.3/62/L.74; A/C.3/62/L.75; A/C.3/62/L.76; A/C.3/62/L.77; A/C.3/62/L.78; A/C.3/62/L.79; A/C.3/62/L.80; A/C.3/62/L.81,TRUE,TRUE,mentions selected theme,"51. Ms. Zhang Dan (China) said that the fact that
52 countries had voted against the draft resolution was
proof that there was no international consensus on the
issue of the death penalty. Her delegation therefore had
serious doubts about the effectiveness of the draft
resolution. All countries had the right to choose their
own political, economic, social and judicial systems in
the light of their specific situation, in exercise of their
inalienable sovereignty. The death penalty was an issue
of criminal justice which fell within the sphere of the
internal affairs of individual countries. Her delegation
deplored the rejection of the request for a vote on
separate paragraphs of the draft resolution, an action
that violated the rights of Member States to express
their views. Her delegation respected the choice made
by those countries that had decided to apply a
voluntary moratorium on the…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/62/149,2007,Brazil,yes,A/C.3/62/SR.48,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F62%2FSR.48&t=pdf,A/C.3/62/L.29; A/C.3/62/L.68; A/C.3/62/L.69; A/C.3/62/L.70; A/C.3/62/L.71; A/C.3/62/L.72; A/C.3/62/L.73; A/C.3/62/L.74; A/C.3/62/L.75; A/C.3/62/L.76; A/C.3/62/L.77; A/C.3/62/L.78; A/C.3/62/L.79; A/C.3/62/L.80; A/C.3/62/L.81,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/62/149,2007,China,no,A/C.3/62/SR.48,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F62%2FSR.48&t=pdf,A/C.3/62/L.29; A/C.3/62/L.68; A/C.3/62/L.69; A/C.3/62/L.70; A/C.3/62/L.71; A/C.3/62/L.72; A/C.3/62/L.73; A/C.3/62/L.74; A/C.3/62/L.75; A/C.3/62/L.76; A/C.3/62/L.77; A/C.3/62/L.78; A/C.3/62/L.79; A/C.3/62/L.80; A/C.3/62/L.81,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,Brazil,yes,A/C.3/65/SR.10,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.10&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,China,no,A/C.3/65/SR.10,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.10&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,Brazil,yes,A/C.3/65/SR.15,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.15&t=pdf,,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,China,no,A/C.3/65/SR.15,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.15&t=pdf,,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,Brazil,yes,A/C.3/65/SR.21,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.21&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,China,no,A/C.3/65/SR.21,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.21&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,Brazil,yes,A/C.3/65/SR.25,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.25&t=pdf,,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,China,no,A/C.3/65/SR.25,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.25&t=pdf,,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,Brazil,yes,A/C.3/65/SR.31,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.31&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,China,no,A/C.3/65/SR.31,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.31&t=pdf,,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,Brazil,yes,A/C.3/65/SR.35,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.35&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,China,no,A/C.3/65/SR.35,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.35&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,Brazil,yes,A/C.3/65/SR.41,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.41&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,China,no,A/C.3/65/SR.41,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.41&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,Brazil,yes,A/C.3/65/SR.42,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.42&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,China,no,A/C.3/65/SR.42,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.42&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,Brazil,yes,A/C.3/65/SR.43,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.43&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,China,no,A/C.3/65/SR.43,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.43&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,Brazil,yes,A/C.3/65/SR.44,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.44&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,China,no,A/C.3/65/SR.44,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.44&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,Brazil,yes,A/C.3/65/SR.45,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.45&t=pdf,,TRUE,TRUE,mentions selected theme,"85. Mr. Andrade (Brazil) said that Brazil welcomed
the adoption of the draft resolution because it
emphasized the importance of promoting human rights.
Significant progress had been in the dialogue on the
death penalty among all Member States, which had
enabled them to adopt a more balanced text. Dialogue
would also lead to a better understanding of the
different positions, and would help States work
together towards abolishing the death penalty. Brazil
hoped that the more constructive atmosphere achieved
could be retained when consideration resumed in two
years’ time and emphasized the importance of
transparent consultations to achieve a resolution with
the broadest possible support.
86. Mr. Selim (Egypt) said that although Egypt had
voted against the resolution, it strongly believed that,
in all States which retained the death penalty, it could
only be imposed by a competent court of…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,China,no,A/C.3/65/SR.45,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.45&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,Brazil,yes,A/C.3/65/SR.46,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.46&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,China,no,A/C.3/65/SR.46,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.46&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,Brazil,yes,A/C.3/65/SR.47,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.47&t=pdf,,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,China,no,A/C.3/65/SR.47,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.47&t=pdf,,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,Brazil,yes,A/C.3/65/SR.49,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.49&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,China,no,A/C.3/65/SR.49,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.49&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,Brazil,yes,A/C.3/65/SR.50,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.50&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,China,no,A/C.3/65/SR.50,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.50&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,Brazil,yes,A/C.3/65/SR.51,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.51&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,China,no,A/C.3/65/SR.51,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.51&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,Brazil,yes,A/C.3/65/SR.52,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.52&t=pdf,,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/65/206,2010,China,no,A/C.3/65/SR.52,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.52&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.35,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.35&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.35,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.35&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,TRUE,mentions selected theme,"28. Mr. Wang Min (China) said that, despite positive
developments in international human rights, serious
discrimination continued to exist and certain religions
were being increasingly demonized. The international
community must refrain from interfering in countries’
internal affairs under the pretext of human rights,
showing disregard for the Charter of the United
Nations, and reject politicization and double standards.
Some countries put pressure on developing countries
with country-specific human rights issues while
turning a blind eye to violations at home. Echoing calls
from developing countries for the right to
development, he said that developed countries should
honour their official development assistance
commitments and increase financial and technical
support for developing countries, instead of criticizing
their human rights situations.
29. His delegation was concerned at the…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.36,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.36&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.36,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.36&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.38,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.38&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.38,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.38&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.39,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.39&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.39,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.39&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.40,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.40&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.40,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.40&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,TRUE,mentions selected theme,"16. Ms. Li Xiaomei (China) said that the decision
whether or not to permit use of the death penalty was
for every country to decide based on its cultural
traditions and specific national circumstances. The
draft resolution ran counter to the principle of non-
interference in internal affairs enshrined in the Charter
of the United Nations. The International Covenant on
Civil and Political Rights provided that the death
penalty could be used in cases of the most seriousA/C.3/67/SR.40
12-59613 4
crimes. The key was to exercise caution in the use of
the death penalty and ensure the rights of defendants.
She urged the sponsors of the draft resolution to
respect the judicial traditions of other countries and
stop politicizing the issue. Her country would vote
against the draft resolution.
17. The Chair drew attention to the draft
amendments to draft resolution A/C.3/67/L.44/Rev.1
contained i…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.41,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.41&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.41,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.41&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.42,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.42&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.42,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.42&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,TRUE,mentions selected theme,"71. Ms. Li Xiaomei (China) said that it was
regrettable that references to capital punishment
appeared in the 2012 draft resolution, since it was an
issue of national sovereignty. For that reason China had
abstained. It urged the sponsors to respect the judicial
sovereignty of Member States in the spirit of mutual
respect and to refrain from imposing their views on
others.
72. Ms. Ibrahim (Brunei Darussalam) said that her
country fully supported the principles enshrined in the
Universal Declaration of Human Rights and
international human rights laws, taking into account
specific national circumstances. While it agreed with
the overall objectives of the draft resolution, it had
abstained owing to its reservation to the eighth
preambular paragraph. The issue of capital punishment
should not be included in the draft resolution, since it
was a matter of criminal justice, not human rights. I…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.43,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.43&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.43,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.43&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.44,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.44&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.44,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.44&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.45,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.45&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.45,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.45&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.46,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.46&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.46,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.46&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.47,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.47&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.47,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.47&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.48,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.48&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.48,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.48&t=pdf,A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.21,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.21&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.21,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.21&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,TRUE,mentions selected theme,"7. Ms. Li Xiaomei (China) said that China
welcomed the strengthening of the Committee’s role in
promoting the development of economic, social and
cultural rights in all countries and it therefore
supported the increase in its meeting time. Economic,
social and cultural rights and civil and political rights
constituted two equally important categories of basic
human rights. Member States should ensure that those
basic rights were protected even in times of economic
and financial crisis and the international community
should pay more attention to rectifying the imbalances
between developed and developing countries. As the
world’s largest developing country, China attached
great importance to economic, social and cultural
rights, especially the right of survival and the right to
development. Since ratifying the Covenant in 2001,
China had faithfully fulfilled its obligations and
continued…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.35,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.35&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
