rcid,doc_symbol,unres,session,date,year,period,post_2009,importantvote,amend,para,short,descr,issue,issue_family,issue_domain,any_human_rights,n_issue_codes,vote_brazil,vote_china,vote_usa,brazil_score,china_score,usa_score,china_usa_divergent,china_usa_strong_divergent,agreement_brazil_china,ordinal_similarity_brazil_china,anchor_id,anchor_label,anchor_type,anchor_members_total_n,anchor_members_valid_n,min_valid_members_required,anchor_members_valid_iso3c,anchor_position_valid,anchor_modal_tied,anchor_modal_top_count,anchor_modal_top_share,anchor_modal_vote,anchor_modal_score,anchor_median_score,anchor_mean_score,agreement_brazil_anchor,ordinal_similarity_brazil_anchor,relative_agreement_china_minus_anchor,relative_similarity_china_minus_anchor,document_url,vote_record_url,source
5874,A/RES/65/71,R/65/71,65,2010-12-08,2010,Post-2009,1,,,1,,"The President (spoke in French): We now turn to draft resolution XXV, entitled _Women, disarmament, non-proliferation and arms control<d3>. The First Committee adopted the draft resolution without a vote. May I take it that the Assembly wishes to do likewise? Draft resolution XXV was adopted (resolution 65/69). The President (spoke in French): We now turn to draft resolution XXVI, entitled _Mongolia<90>s international security and nuclear-weapon-free status<d3>. The First Committee adopted the draft resolution without a vote. May I take it that the Assembly wishes to do likewise? Draft resolution XXVI was adopted (resolution 65/70). The President (spoke in French): Draft resolution XXVII is entitled _Decreasing the operational readiness of nuclear weapons systems<d3>. A separate recorded vote has been requested on paragraph 1 of draft resolution XXVII. A",Arms control and disarmament; Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,,1,1,,FALSE,FALSE,1,1,india,India,individual,1,1,1,IND,TRUE,FALSE,1,1,abstain,0,0,0,0,0.5,1,0.5,https://docs.un.org/en/A/RES/65/71,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F71,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5874,A/RES/65/71,R/65/71,65,2010-12-08,2010,Post-2009,1,,,1,,"The President (spoke in French): We now turn to draft resolution XXV, entitled _Women, disarmament, non-proliferation and arms control<d3>. The First Committee adopted the draft resolution without a vote. May I take it that the Assembly wishes to do likewise? Draft resolution XXV was adopted (resolution 65/69). The President (spoke in French): We now turn to draft resolution XXVI, entitled _Mongolia<90>s international security and nuclear-weapon-free status<d3>. The First Committee adopted the draft resolution without a vote. May I take it that the Assembly wishes to do likewise? Draft resolution XXVI was adopted (resolution 65/70). The President (spoke in French): Draft resolution XXVII is entitled _Decreasing the operational readiness of nuclear weapons systems<d3>. A separate recorded vote has been requested on paragraph 1 of draft resolution XXVII. A",Arms control and disarmament; Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,,1,1,,FALSE,FALSE,1,1,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,19,19,5,ARG;BLZ;BOL;CHL;COL;CRI;ECU;GTM;GUY;HND;MEX;NIC;PAN;PER;PRY;SLV;SUR;URY;VEN,TRUE,FALSE,19,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/65/71,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F71,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5874,A/RES/65/71,R/65/71,65,2010-12-08,2010,Post-2009,1,,,1,,"The President (spoke in French): We now turn to draft resolution XXV, entitled _Women, disarmament, non-proliferation and arms control<d3>. The First Committee adopted the draft resolution without a vote. May I take it that the Assembly wishes to do likewise? Draft resolution XXV was adopted (resolution 65/69). The President (spoke in French): We now turn to draft resolution XXVI, entitled _Mongolia<90>s international security and nuclear-weapon-free status<d3>. The First Committee adopted the draft resolution without a vote. May I take it that the Assembly wishes to do likewise? Draft resolution XXVI was adopted (resolution 65/70). The President (spoke in French): Draft resolution XXVII is entitled _Decreasing the operational readiness of nuclear weapons systems<d3>. A separate recorded vote has been requested on paragraph 1 of draft resolution XXVII. A",Arms control and disarmament; Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,,1,1,,FALSE,FALSE,1,1,russia,Russia,individual,1,1,1,RUS,TRUE,FALSE,1,1,abstain,0,0,0,0,0.5,1,0.5,https://docs.un.org/en/A/RES/65/71,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F71,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5874,A/RES/65/71,R/65/71,65,2010-12-08,2010,Post-2009,1,,,1,,"The President (spoke in French): We now turn to draft resolution XXV, entitled _Women, disarmament, non-proliferation and arms control<d3>. The First Committee adopted the draft resolution without a vote. May I take it that the Assembly wishes to do likewise? Draft resolution XXV was adopted (resolution 65/69). The President (spoke in French): We now turn to draft resolution XXVI, entitled _Mongolia<90>s international security and nuclear-weapon-free status<d3>. The First Committee adopted the draft resolution without a vote. May I take it that the Assembly wishes to do likewise? Draft resolution XXVI was adopted (resolution 65/70). The President (spoke in French): Draft resolution XXVII is entitled _Decreasing the operational readiness of nuclear weapons systems<d3>. A separate recorded vote has been requested on paragraph 1 of draft resolution XXVII. A",Arms control and disarmament; Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,,1,1,,FALSE,FALSE,1,1,south_africa,South Africa,individual,1,1,1,ZAF,TRUE,FALSE,1,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/65/71,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F71,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5874,A/RES/65/71,R/65/71,65,2010-12-08,2010,Post-2009,1,,,1,,"The President (spoke in French): We now turn to draft resolution XXV, entitled _Women, disarmament, non-proliferation and arms control<d3>. The First Committee adopted the draft resolution without a vote. May I take it that the Assembly wishes to do likewise? Draft resolution XXV was adopted (resolution 65/69). The President (spoke in French): We now turn to draft resolution XXVI, entitled _Mongolia<90>s international security and nuclear-weapon-free status<d3>. The First Committee adopted the draft resolution without a vote. May I take it that the Assembly wishes to do likewise? Draft resolution XXVI was adopted (resolution 65/70). The President (spoke in French): Draft resolution XXVII is entitled _Decreasing the operational readiness of nuclear weapons systems<d3>. A separate recorded vote has been requested on paragraph 1 of draft resolution XXVII. A",Arms control and disarmament; Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,,1,1,,FALSE,FALSE,1,1,united_states,United States,individual,1,0,1,,FALSE,,,,,,,,,,,,https://docs.un.org/en/A/RES/65/71,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F71,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5875,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,"The President (spoke in French): Draft resolution XXVIII is entitled _United action towards the total elimination of nuclear weapons<d3>. Separate recorded votes have been requested on paragraphs 2, 8 and 9 of draft resolution XXVIII. I shall first put to the vote paragraph 2. A",Arms control and disarmament; Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,yes,1,1,1,FALSE,FALSE,1,1,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,3,3,2,IND;RUS;ZAF,TRUE,FALSE,2,0.6666666666666666,yes,1,1,0.33333333333333337,1,1,0,0,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5875,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,"The President (spoke in French): Draft resolution XXVIII is entitled _United action towards the total elimination of nuclear weapons<d3>. Separate recorded votes have been requested on paragraphs 2, 8 and 9 of draft resolution XXVIII. I shall first put to the vote paragraph 2. A",Arms control and disarmament; Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,yes,1,1,1,FALSE,FALSE,1,1,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2,2,2,IND;RUS,FALSE,TRUE,1,0.5,,,0,0,,0.5,,0.5,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5875,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,"The President (spoke in French): Draft resolution XXVIII is entitled _United action towards the total elimination of nuclear weapons<d3>. Separate recorded votes have been requested on paragraphs 2, 8 and 9 of draft resolution XXVIII. I shall first put to the vote paragraph 2. A",Arms control and disarmament; Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,yes,1,1,1,FALSE,FALSE,1,1,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,130,119,20,AFG;AGO;ARE;ARG;ATG;BEN;BFA;BGD;BHR;BHS;BIH;BLZ;BOL;BRB;BRN;BTN;BWA;CAF;CHL;CIV;CMR;COD;COG;COL;COM;CPV;CRI;CUB;DJI;DOM;DZA;ECU;EGY;ERI;ETH;FJI;FSM;GAB;GHA;GIN;GMB;GNB;GRD;GTM;GUY;HND;HTI;IDN;IND;IRN;IRQ;JAM;JOR;KEN;KHM;KNA;KWT;LAO;LBN;LBR;LBY;LCA;LKA;LSO;MAR;MDG;MDV;MLI;MMR;MNG;MOZ;MRT;MWI;MYS;NER;NGA;NIC;NPL;OMN;PAK;PAN;PER;PHL;PNG;PRK;PRY;QAT;RWA;SAU;SDN;SEN;SGP;SLB;SLE;SLV;SOM;STP;SUR;SWZ;SYC;TGO;THA;TJK;TKM;TLS;TON;TTO;TUN;TZA;URY;VCT;VEN;VNM;VUT;WSM;YEM;ZAF;ZMB;ZWE,TRUE,FALSE,115,0.9663865546218487,yes,1,1,0.9411764705882353,1,1,0,0,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5875,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,"The President (spoke in French): Draft resolution XXVIII is entitled _United action towards the total elimination of nuclear weapons<d3>. Separate recorded votes have been requested on paragraphs 2, 8 and 9 of draft resolution XXVIII. I shall first put to the vote paragraph 2. A",Arms control and disarmament; Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,yes,1,1,1,FALSE,FALSE,1,1,india,India,individual,1,1,1,IND,TRUE,FALSE,1,1,no,-1,-1,-1,0,0,1,1,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5875,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,"The President (spoke in French): Draft resolution XXVIII is entitled _United action towards the total elimination of nuclear weapons<d3>. Separate recorded votes have been requested on paragraphs 2, 8 and 9 of draft resolution XXVIII. I shall first put to the vote paragraph 2. A",Arms control and disarmament; Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,yes,1,1,1,FALSE,FALSE,1,1,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,19,19,5,ARG;BLZ;BOL;CHL;COL;CRI;ECU;GTM;GUY;HND;MEX;NIC;PAN;PER;PRY;SLV;SUR;URY;VEN,TRUE,FALSE,19,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5875,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,"The President (spoke in French): Draft resolution XXVIII is entitled _United action towards the total elimination of nuclear weapons<d3>. Separate recorded votes have been requested on paragraphs 2, 8 and 9 of draft resolution XXVIII. I shall first put to the vote paragraph 2. A",Arms control and disarmament; Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,yes,1,1,1,FALSE,FALSE,1,1,russia,Russia,individual,1,1,1,RUS,TRUE,FALSE,1,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5875,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,"The President (spoke in French): Draft resolution XXVIII is entitled _United action towards the total elimination of nuclear weapons<d3>. Separate recorded votes have been requested on paragraphs 2, 8 and 9 of draft resolution XXVIII. I shall first put to the vote paragraph 2. A",Arms control and disarmament; Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,yes,1,1,1,FALSE,FALSE,1,1,south_africa,South Africa,individual,1,1,1,ZAF,TRUE,FALSE,1,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5875,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,"The President (spoke in French): Draft resolution XXVIII is entitled _United action towards the total elimination of nuclear weapons<d3>. Separate recorded votes have been requested on paragraphs 2, 8 and 9 of draft resolution XXVIII. I shall first put to the vote paragraph 2. A",Arms control and disarmament; Nuclear weapons and nuclear material,Arms/disarmament/nuclear,Non-human rights,FALSE,1,yes,yes,yes,1,1,1,FALSE,FALSE,1,1,united_states,United States,individual,1,1,1,USA,TRUE,FALSE,1,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5876,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,The President (spoke in French): I shall next put to the vote paragraph 8. A,Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,yes,1,1,1,FALSE,FALSE,1,1,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,3,3,2,IND;RUS;ZAF,TRUE,FALSE,2,0.6666666666666666,yes,1,1,0.6666666666666666,1,1,0,0,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5876,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,The President (spoke in French): I shall next put to the vote paragraph 8. A,Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,yes,1,1,1,FALSE,FALSE,1,1,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2,2,2,IND;RUS,FALSE,TRUE,1,0.5,,,0.5,0.5,,0.75,,0.25,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5876,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,The President (spoke in French): I shall next put to the vote paragraph 8. A,Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,yes,1,1,1,FALSE,FALSE,1,1,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,130,116,20,AFG;AGO;ARE;ARG;ATG;BEN;BFA;BGD;BHR;BHS;BIH;BLZ;BOL;BRB;BRN;BTN;BWA;CAF;CHL;CIV;CMR;COD;COG;COL;COM;CRI;DJI;DOM;DZA;ECU;EGY;ERI;ETH;FJI;FSM;GAB;GHA;GIN;GMB;GNB;GRD;GTM;GUY;HND;HTI;IDN;IND;IRQ;JAM;JOR;KEN;KHM;KNA;KWT;LAO;LBN;LBR;LBY;LCA;LKA;LSO;MAR;MDG;MDV;MLI;MMR;MNG;MOZ;MRT;MUS;MWI;MYS;NER;NGA;NIC;NPL;OMN;PAK;PAN;PER;PHL;PNG;PRK;PRY;QAT;RWA;SAU;SDN;SEN;SGP;SLB;SLE;SLV;SOM;STP;SUR;SWZ;SYC;TGO;THA;TJK;TKM;TLS;TON;TTO;TUN;TZA;URY;VCT;VEN;VNM;VUT;YEM;ZAF;ZMB;ZWE,TRUE,FALSE,113,0.9741379310344828,yes,1,1,0.9655172413793103,1,1,0,0,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5876,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,The President (spoke in French): I shall next put to the vote paragraph 8. A,Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,yes,1,1,1,FALSE,FALSE,1,1,india,India,individual,1,1,1,IND,TRUE,FALSE,1,1,abstain,0,0,0,0,0.5,1,0.5,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5876,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,The President (spoke in French): I shall next put to the vote paragraph 8. A,Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,yes,1,1,1,FALSE,FALSE,1,1,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,19,19,5,ARG;BLZ;BOL;CHL;COL;CRI;ECU;GTM;GUY;HND;MEX;NIC;PAN;PER;PRY;SLV;SUR;URY;VEN,TRUE,FALSE,19,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5876,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,The President (spoke in French): I shall next put to the vote paragraph 8. A,Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,yes,1,1,1,FALSE,FALSE,1,1,russia,Russia,individual,1,1,1,RUS,TRUE,FALSE,1,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5876,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,The President (spoke in French): I shall next put to the vote paragraph 8. A,Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,yes,1,1,1,FALSE,FALSE,1,1,south_africa,South Africa,individual,1,1,1,ZAF,TRUE,FALSE,1,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5876,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,The President (spoke in French): I shall next put to the vote paragraph 8. A,Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,yes,1,1,1,FALSE,FALSE,1,1,united_states,United States,individual,1,1,1,USA,TRUE,FALSE,1,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5877,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,The President (spoke in French): I shall now put to the vote paragraph 9. A,Uncoded,Other / uncoded,Non-human rights,,0,yes,no,yes,1,-1,1,TRUE,TRUE,0,0,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,3,3,2,IND;RUS;ZAF,TRUE,FALSE,2,0.6666666666666666,yes,1,1,0.6666666666666666,1,1,-1,-1,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5877,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,The President (spoke in French): I shall now put to the vote paragraph 9. A,Uncoded,Other / uncoded,Non-human rights,,0,yes,no,yes,1,-1,1,TRUE,TRUE,0,0,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2,2,2,IND;RUS,FALSE,TRUE,1,0.5,,,0.5,0.5,,0.75,,-0.75,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5877,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,The President (spoke in French): I shall now put to the vote paragraph 9. A,Uncoded,Other / uncoded,Non-human rights,,0,yes,no,yes,1,-1,1,TRUE,TRUE,0,0,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,130,118,20,AFG;AGO;ARE;ARG;ATG;BEN;BFA;BGD;BHR;BHS;BIH;BLZ;BOL;BRB;BRN;BTN;BWA;CAF;CHL;CIV;CMR;COD;COG;COL;COM;CPV;CRI;CUB;DJI;DOM;DZA;ECU;EGY;ERI;ETH;FJI;FSM;GAB;GHA;GIN;GMB;GNB;GRD;GTM;GUY;HND;HTI;IDN;IND;IRQ;JAM;JOR;KEN;KHM;KNA;KWT;LAO;LBN;LBR;LBY;LCA;LKA;LSO;MAR;MDG;MDV;MLI;MMR;MNG;MOZ;MRT;MWI;MYS;NER;NGA;NIC;NPL;OMN;PAK;PAN;PER;PHL;PNG;PRK;PRY;QAT;RWA;SAU;SDN;SEN;SGP;SLB;SLE;SLV;SOM;STP;SUR;SWZ;SYC;TGO;THA;TJK;TKM;TLS;TON;TTO;TUN;TZA;URY;VCT;VEN;VNM;VUT;WSM;YEM;ZAF;ZMB;ZWE,TRUE,FALSE,115,0.9745762711864406,yes,1,1,0.9576271186440677,1,1,-1,-1,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5877,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,The President (spoke in French): I shall now put to the vote paragraph 9. A,Uncoded,Other / uncoded,Non-human rights,,0,yes,no,yes,1,-1,1,TRUE,TRUE,0,0,india,India,individual,1,1,1,IND,TRUE,FALSE,1,1,abstain,0,0,0,0,0.5,0,-0.5,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5877,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,The President (spoke in French): I shall now put to the vote paragraph 9. A,Uncoded,Other / uncoded,Non-human rights,,0,yes,no,yes,1,-1,1,TRUE,TRUE,0,0,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,19,19,5,ARG;BLZ;BOL;CHL;COL;CRI;ECU;GTM;GUY;HND;MEX;NIC;PAN;PER;PRY;SLV;SUR;URY;VEN,TRUE,FALSE,19,1,yes,1,1,1,1,1,-1,-1,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
5877,A/RES/65/72,R/65/72,65,2010-12-08,2010,Post-2009,1,,,1,,The President (spoke in French): I shall now put to the vote paragraph 9. A,Uncoded,Other / uncoded,Non-human rights,,0,yes,no,yes,1,-1,1,TRUE,TRUE,0,0,russia,Russia,individual,1,1,1,RUS,TRUE,FALSE,1,1,yes,1,1,1,1,1,-1,-1,https://docs.un.org/en/A/RES/65/72,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F65%2F72,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
