sample_id,sample_label,anchor_id,anchor_label,anchor_type,year,period,n_resolutions,mean_brazil_china_agreement,mean_brazil_anchor_agreement,mean_relative_agreement_china_minus_anchor,mean_brazil_china_similarity,mean_brazil_anchor_similarity,mean_relative_similarity_china_minus_anchor,mean_anchor_valid_members
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,russia,Russia,individual,2007,Pre-2009,25,0.72,0.56,0.16,0.8200000000000001,0.74,0.07999999999999999,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,russia,Russia,individual,2008,Pre-2009,24,0.7083333333333334,0.5833333333333334,0.125,0.8333333333333334,0.7708333333333334,0.0625,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,russia,Russia,individual,2009,Post-2009,22,0.7727272727272727,0.5909090909090909,0.18181818181818182,0.8863636363636364,0.7954545454545454,0.09090909090909093,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,russia,Russia,individual,2010,Post-2009,22,0.8181818181818182,0.6363636363636364,0.18181818181818182,0.8636363636363635,0.7727272727272727,0.09090909090909093,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,russia,Russia,individual,2011,Post-2009,24,0.7916666666666666,0.6666666666666666,0.125,0.875,0.8125,0.0625,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,russia,Russia,individual,2012,Post-2009,19,0.8421052631578947,0.6842105263157895,0.15789473684210525,0.8947368421052632,0.8157894736842105,0.07894736842105261,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,south_africa,South Africa,individual,2005,Pre-2009,20,0.75,0.75,0,0.8,0.875,-0.07500000000000001,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,south_africa,South Africa,individual,2006,Pre-2009,27,0.6666666666666666,0.7037037037037037,-0.037037037037037035,0.7777777777777778,0.8518518518518519,-0.07407407407407408,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,south_africa,South Africa,individual,2007,Pre-2009,25,0.72,0.8,-0.08,0.8200000000000001,0.9,-0.08,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,south_africa,South Africa,individual,2008,Pre-2009,24,0.7083333333333334,0.75,-0.041666666666666664,0.8333333333333334,0.875,-0.041666666666666664,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,south_africa,South Africa,individual,2009,Post-2009,22,0.7727272727272727,0.8636363636363636,-0.09090909090909091,0.8863636363636364,0.9318181818181818,-0.045454545454545456,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,south_africa,South Africa,individual,2010,Post-2009,22,0.8181818181818182,0.9090909090909091,-0.09090909090909091,0.8636363636363635,0.9545454545454546,-0.09090909090909093,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,south_africa,South Africa,individual,2011,Post-2009,24,0.7916666666666666,0.875,-0.08333333333333333,0.875,0.9375,-0.0625,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,south_africa,South Africa,individual,2012,Post-2009,18,0.8333333333333334,0.9444444444444444,-0.1111111111111111,0.8888888888888888,0.9722222222222222,-0.08333333333333333,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,united_states,United States,individual,2005,Pre-2009,20,0.75,0.15,0.6,0.8,0.25,0.5500000000000002,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,united_states,United States,individual,2006,Pre-2009,27,0.6666666666666666,0.07407407407407407,0.5925925925925926,0.7777777777777778,0.2222222222222222,0.5555555555555556,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,united_states,United States,individual,2007,Pre-2009,25,0.72,0.08,0.64,0.8200000000000001,0.20000000000000004,0.6199999999999999,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,united_states,United States,individual,2008,Pre-2009,24,0.7083333333333334,0.041666666666666664,0.6666666666666666,0.8333333333333334,0.1875,0.6458333333333333,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,united_states,United States,individual,2009,Post-2009,22,0.7727272727272727,0,0.7727272727272727,0.8863636363636364,0.13636363636363635,0.75,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,united_states,United States,individual,2010,Post-2009,22,0.8181818181818182,0.09090909090909091,0.7272727272727273,0.8636363636363635,0.20454545454545453,0.6590909090909091,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,united_states,United States,individual,2011,Post-2009,24,0.7916666666666666,0.08333333333333333,0.7083333333333334,0.875,0.1875,0.6875,1
human_rights_china_usa_divergent,Human-rights votes where China and the United States diverged,united_states,United States,individual,2012,Post-2009,19,0.8421052631578947,0.05263157894736842,0.7894736842105263,0.8947368421052632,0.10526315789473685,0.7894736842105263,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2005,Pre-2009,18,0.7222222222222222,0.7222222222222222,0,0.7777777777777778,0.8333333333333333,-0.05555555555555554,3
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2006,Pre-2009,25,0.68,0.68,0,0.8,0.82,-0.02,2.96
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2007,Pre-2009,23,0.7391304347826086,0.7391304347826086,0,0.8478260869565217,0.8478260869565217,0,3
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2008,Pre-2009,23,0.6956521739130435,0.7391304347826086,-0.043478260869565216,0.8260869565217391,0.8478260869565217,-0.021739130434782615,3
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2009,Post-2009,21,0.7619047619047619,0.8095238095238095,-0.047619047619047616,0.8809523809523809,0.9047619047619048,-0.023809523809523808,3
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2010,Post-2009,19,0.7894736842105263,0.8947368421052632,-0.10526315789473684,0.8421052631578947,0.9473684210526315,-0.10526315789473688,3
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2011,Post-2009,20,0.85,0.85,0,0.9,0.925,-0.025,3
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,2012,Post-2009,17,0.8823529411764706,0.8823529411764706,0,0.9117647058823529,0.9411764705882353,-0.02941176470588235,2.9411764705882355
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2005,Pre-2009,12,0.6666666666666666,0.6666666666666666,0,0.75,0.7916666666666666,-0.041666666666666664,2
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2006,Pre-2009,20,0.65,0.65,0,0.8,0.8,0,2
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2007,Pre-2009,18,0.7222222222222222,0.7222222222222222,0,0.8333333333333334,0.8333333333333334,0,2
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2008,Pre-2009,18,0.7222222222222222,0.7222222222222222,0,0.8333333333333334,0.8333333333333334,0,2
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2009,Post-2009,15,0.8,0.8,0,0.9,0.9,0,2
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2010,Post-2009,11,1,1,0,1,1,0,2
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2011,Post-2009,20,0.85,0.85,0,0.9,0.925,-0.025,3
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2012,Post-2009,17,0.8823529411764706,0.8823529411764706,0,0.9117647058823529,0.9411764705882353,-0.02941176470588235,2.9411764705882355
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2005,Pre-2009,18,0.7222222222222222,0.7222222222222222,0,0.7777777777777778,0.8888888888888888,-0.11111111111111108,110.5
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2006,Pre-2009,25,0.68,0.76,-0.08,0.8,0.88,-0.08,117.44
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2007,Pre-2009,24,0.7083333333333334,0.7916666666666666,-0.08333333333333333,0.8125,0.8958333333333334,-0.08333333333333334,116.08333333333333
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2008,Pre-2009,23,0.6956521739130435,0.782608695652174,-0.08695652173913043,0.8260869565217391,0.8913043478260869,-0.06521739130434782,115.91304347826087
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2009,Post-2009,21,0.7619047619047619,0.9047619047619048,-0.14285714285714285,0.8809523809523809,0.9523809523809523,-0.07142857142857145,117.33333333333333
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2010,Post-2009,19,0.7894736842105263,0.8421052631578947,-0.05263157894736842,0.8421052631578947,0.9210526315789473,-0.07894736842105261,116.63157894736842
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2011,Post-2009,21,0.8095238095238095,0.9523809523809523,-0.14285714285714285,0.8809523809523809,1,-0.11904761904761904,118.71428571428571
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,2012,Post-2009,17,0.8823529411764706,1,-0.11764705882352941,0.9117647058823529,1,-0.08823529411764708,120.29411764705883
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,india,India,individual,2005,Pre-2009,18,0.7222222222222222,0.6111111111111112,0.1111111111111111,0.7777777777777778,0.7777777777777778,0,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,india,India,individual,2006,Pre-2009,24,0.6666666666666666,0.6666666666666666,0,0.7916666666666666,0.8125,-0.020833333333333332,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,india,India,individual,2007,Pre-2009,24,0.7083333333333334,0.75,-0.041666666666666664,0.8125,0.8541666666666667,-0.041666666666666664,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,india,India,individual,2008,Pre-2009,23,0.6956521739130435,0.782608695652174,-0.08695652173913043,0.8260869565217391,0.8695652173913043,-0.04347826086956522,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,india,India,individual,2009,Post-2009,21,0.7619047619047619,0.8571428571428571,-0.09523809523809523,0.8809523809523809,0.9285714285714286,-0.047619047619047616,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,india,India,individual,2010,Post-2009,19,0.7894736842105263,0.9473684210526315,-0.15789473684210525,0.8421052631578947,0.9736842105263158,-0.13157894736842107,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,india,India,individual,2011,Post-2009,21,0.8095238095238095,0.8095238095238095,0,0.8809523809523809,0.9047619047619048,-0.023809523809523808,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,india,India,individual,2012,Post-2009,17,0.8823529411764706,0.8823529411764706,0,0.9117647058823529,0.9411764705882353,-0.02941176470588235,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2005,Pre-2009,18,0.7222222222222222,0.8333333333333334,-0.1111111111111111,0.7777777777777778,0.9166666666666666,-0.13888888888888892,18.555555555555557
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2006,Pre-2009,23,0.6956521739130435,0.782608695652174,-0.08695652173913043,0.8043478260869565,0.9021739130434783,-0.09782608695652174,18.956521739130434
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2007,Pre-2009,24,0.7083333333333334,0.7916666666666666,-0.08333333333333333,0.8125,0.8958333333333334,-0.08333333333333337,18.458333333333332
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2008,Pre-2009,23,0.6956521739130435,0.7391304347826086,-0.043478260869565216,0.8260869565217391,0.8913043478260869,-0.06521739130434781,18.26086956521739
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2009,Post-2009,21,0.7619047619047619,0.7619047619047619,0,0.8809523809523809,0.9047619047619048,-0.02380952380952379,18.571428571428573
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2010,Post-2009,18,0.8333333333333334,0.8888888888888888,-0.05555555555555555,0.8611111111111112,0.9722222222222222,-0.11111111111111108,18.61111111111111
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2011,Post-2009,21,0.8095238095238095,0.8095238095238095,0,0.8809523809523809,0.9047619047619048,-0.0238095238095238,18.571428571428573
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,2012,Post-2009,17,0.8823529411764706,0.8823529411764706,0,0.9117647058823529,0.9411764705882353,-0.029411764705882346,19
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,russia,Russia,individual,2005,Pre-2009,18,0.7222222222222222,0.5555555555555556,0.16666666666666666,0.7777777777777778,0.7222222222222222,0.05555555555555554,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,russia,Russia,individual,2006,Pre-2009,25,0.68,0.56,0.12,0.8,0.74,0.05999999999999997,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,russia,Russia,individual,2007,Pre-2009,24,0.7083333333333334,0.5416666666666666,0.16666666666666666,0.8125,0.7291666666666666,0.08333333333333336,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,russia,Russia,individual,2008,Pre-2009,23,0.6956521739130435,0.5652173913043478,0.13043478260869565,0.8260869565217391,0.7608695652173914,0.06521739130434782,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,russia,Russia,individual,2009,Post-2009,21,0.7619047619047619,0.5714285714285714,0.19047619047619047,0.8809523809523809,0.7857142857142857,0.0952380952380952,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,russia,Russia,individual,2010,Post-2009,19,0.7894736842105263,0.5789473684210527,0.21052631578947367,0.8421052631578947,0.7368421052631579,0.10526315789473688,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,russia,Russia,individual,2011,Post-2009,21,0.8095238095238095,0.6666666666666666,0.14285714285714285,0.8809523809523809,0.8095238095238095,0.07142857142857144,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,russia,Russia,individual,2012,Post-2009,17,0.8823529411764706,0.7058823529411765,0.17647058823529413,0.9117647058823529,0.8235294117647058,0.08823529411764706,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,south_africa,South Africa,individual,2005,Pre-2009,18,0.7222222222222222,0.7222222222222222,0,0.7777777777777778,0.8611111111111112,-0.08333333333333333,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,south_africa,South Africa,individual,2006,Pre-2009,25,0.68,0.68,0,0.8,0.84,-0.04000000000000001,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,south_africa,South Africa,individual,2007,Pre-2009,24,0.7083333333333334,0.7916666666666666,-0.08333333333333333,0.8125,0.8958333333333334,-0.08333333333333333,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,south_africa,South Africa,individual,2008,Pre-2009,23,0.6956521739130435,0.7391304347826086,-0.043478260869565216,0.8260869565217391,0.8695652173913043,-0.04347826086956522,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,south_africa,South Africa,individual,2009,Post-2009,21,0.7619047619047619,0.8571428571428571,-0.09523809523809523,0.8809523809523809,0.9285714285714286,-0.047619047619047616,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,south_africa,South Africa,individual,2010,Post-2009,19,0.7894736842105263,0.8947368421052632,-0.10526315789473684,0.8421052631578947,0.9473684210526315,-0.10526315789473688,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,south_africa,South Africa,individual,2011,Post-2009,21,0.8095238095238095,0.9047619047619048,-0.09523809523809523,0.8809523809523809,0.9523809523809523,-0.07142857142857145,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,south_africa,South Africa,individual,2012,Post-2009,16,0.875,0.9375,-0.0625,0.90625,0.96875,-0.0625,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,united_states,United States,individual,2005,Pre-2009,18,0.7222222222222222,0.16666666666666666,0.5555555555555556,0.7777777777777778,0.22222222222222215,0.5555555555555557,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,united_states,United States,individual,2006,Pre-2009,25,0.68,0.08,0.6,0.8,0.2,0.6,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,united_states,United States,individual,2007,Pre-2009,24,0.7083333333333334,0.08333333333333333,0.625,0.8125,0.1875,0.625,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,united_states,United States,individual,2008,Pre-2009,23,0.6956521739130435,0.043478260869565216,0.6521739130434783,0.8260869565217391,0.1739130434782609,0.6521739130434782,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,united_states,United States,individual,2009,Post-2009,21,0.7619047619047619,0,0.7619047619047619,0.8809523809523809,0.11904761904761903,0.7619047619047619,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,united_states,United States,individual,2010,Post-2009,19,0.7894736842105263,0.10526315789473684,0.6842105263157895,0.8421052631578947,0.15789473684210523,0.6842105263157895,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,united_states,United States,individual,2011,Post-2009,21,0.8095238095238095,0.047619047619047616,0.7619047619047619,0.8809523809523809,0.11904761904761904,0.7619047619047619,1
human_rights_china_usa_strong_divergent,Human-rights votes where China and the United States strongly diverged,united_states,United States,individual,2012,Post-2009,17,0.8823529411764706,0.058823529411764705,0.8235294117647058,0.9117647058823529,0.08823529411764708,0.823529411764706,1
