catalogue_id,symbol,family_root,revision_type,title,date,year,period_2009,window_2005_2012,body_label,topic,access,pages,languages_available,english_url,query_partners,authorship_segment_heuristic,author_countries_heuristic,formal_partners_heuristic,predicted_formal_coauthorship,heuristic_reason,raw_files,canonical_family,coding_source,coded_category,coded_authors,coded_partner_authors,authors_inferred_from_truncated_query,china_hong_kong_ambiguity,is_joint_document,in_strict_universe,in_broad_coordination_universe
81064,WT/BFA/W/198,WT/BFA/W/198,original_or_unspecified,"Committee on Budget, Finance and Administration - Joint Statement on Report on Diversity in the WTO Secretariat - Brazil, China, Ecuador, Egypt, India, Pakistan and South Africa",2010-04-12,2010,post,1,"Committee on Budget, Finance and Administration",orcamento_secretariado,Unrestricted,2,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/WT/BFA/W198.pdf&Open=True,CHN;IND;ZAF,"Brazil, China, Ecuador, Egypt, India, Pakistan and South Africa",BRA;CHN;IND;ZAF,CHN;IND;ZAF,1,formal_marker:joint statement,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_south_africa_2000_2014.json,WT/BFA/W/198,title_rule_unvalidated,FORMAL_JOINT_STATEMENT,BRA;CHN;IND;ZAF,CHN;IND;ZAF,,,1,0,1
92641,TN/MA/W/136,TN/MA/W/136,original_or_unspecified,"Negotiating Group on Market Access - Market Access for Non-Agricultural Products - Framework for Industry-Specific NTB Proposals - Communication from Brazil, the European Union and India - Negotiating Text",2010-03-15,2010,post,1,Negotiating Group on Market Access,acesso_a_mercados_nama,Unrestricted,7,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/MA/W136.pdf&Open=True,IND,"Brazil, the European Union and India",BRA;IND,IND,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json,TN/MA/W/136,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;IND,IND,,,1,1,1
104651,WT/COMTD/N/31,WT/COMTD/N/31,original_or_unspecified,"Committee on Trade and Development - Notification of Regional Trade Agreement - Argentina, Brazil, Paraguay and Uruguay, States Parties to the Mercosur, and India",2010-02-25,2010,post,1,Committee on Trade and Development,comercio_e_desenvolvimento,Unrestricted,2,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/WT/COMTD/N31.pdf&Open=True,ARG;IND,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_argentina_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json,WT/COMTD/N/31,title_rule_unvalidated,UNRESOLVED_TITLE_ROLE,,,,,0,0,0
92202,TN/RL/GEN/163,TN/RL/GEN/163,original_or_unspecified,"Negotiating Group on Rules - Fisheries Subsidies - Special and Differential Treatment - Communication from Brazil, China, India and Mexico",2010-02-11,2010,post,1,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,6,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/GEN163.pdf&Open=True,CHN;IND;MEX,"Brazil, China, India and Mexico",BRA;CHN;IND;MEX,CHN;IND;MEX,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json,TN/RL/GEN/163,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;CHN;IND;MEX,CHN;IND;MEX,,,1,1,1
89575,TN/MA/W/135,TN/MA/W/135,original_or_unspecified,Negotiating Group on Market Access - Market Access for Non-Agricultural Products - Understanding to Facilitate the Implementation of the TBT Agreement as Applied to Trade in the Chemical Products Sector - Communication from Argentina and Brazil,2010-02-04,2010,post,1,Negotiating Group on Market Access,acesso_a_mercados_nama,Unrestricted,3,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/MA/W135.pdf&Open=True,ARG,Argentina and Brazil,BRA;ARG,ARG,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_argentina_2000_2014.json,TN/MA/W/135,title_rule_unvalidated,NEGOTIATION_SUBMISSION,ARG;BRA,ARG,,,1,1,1
76429,TN/MA/W/132,TN/MA/W/132,original_or_unspecified,"Negotiating Group on Market Access - Market Access for Non-Agricultural Products - Responses to Brazil and India's Questions on Trade in Remanufactured Goods - Communication from Japan, Switzerland and the United States",2010-01-22,2010,post,1,Negotiating Group on Market Access,acesso_a_mercados_nama,Unrestricted,5,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/MA/W132.pdf&Open=True,IND,"Japan, Switzerland and the United States",,,0,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json,TN/MA/W/132,title_rule_unvalidated,RELATIONAL_OR_DISPUTE_EXCLUDED,,,,,0,0,0
92719,G/LIC/Q/BRA/14,G/LIC/Q/BRA/14,original_or_unspecified,Committee on Import Licensing - Brazil's Non Automatic Import Licensing Procedures - Replies by Brazil to Mexico,2010-01-14,2010,post,1,Committee on Import Licensing,committee_on_import_licensing,Unrestricted,2,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/G/LICQ/BRA14.pdf&Open=True,MEX,,,,0,excluded_relational_or_response_document,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json,G/LIC/Q/BRA/14,title_rule_unvalidated,RELATIONAL_OR_DISPUTE_EXCLUDED,,,,,0,0,0
88494,G/SPS/GEN/988,G/SPS/GEN/988,original_or_unspecified,Committee on Sanitary and Phytosanitary Measures - Article 12.2 - Consultations - Comments from Mexico on the Proposal by Brazil (G/SPS/W/248),2009-12-23,2009,post,1,Committee on Sanitary and Phytosanitary Measures,medidas_sps,Unrestricted,2,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/G/SPS/GEN988.pdf&Open=True,MEX,Brazil (G/SPS/W/248),BRA,,0,formal_marker:proposal by,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json,G/SPS/GEN/988,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA,,,,0,0,0
92244,WT/L/784,WT/L/784,original_or_unspecified,"General Council - 17 - 18 December 2009 - Geneva Agreement on Trade in Bananas - Communication from Brazil, Colombia, Costa Rica, Ecuador, European Union, Guatemala, Honduras, Mexico, Nicaragua, Panama, Peru and the Bolivarian Republic of Venezuela",2009-12-15,2009,post,1,General Council,general_council,Unrestricted,4,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/WT/L/784.pdf&Open=True,MEX,"Brazil, Colombia, Costa Rica, Ecuador, European Union, Guatemala, Honduras, Mexico, Nicaragua, Panama, Peru and the Bolivarian Republic of Venezuela",BRA;MEX,MEX,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json,WT/L/784,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;MEX,MEX,,,1,1,1
91638,JOB(09)/183,JOB(09)/183,original_or_unspecified,Negotiating Group on Market Access - Market Access for Non-Agricultural Products - Questions on the Ministerial Decision on Trade in Remanufactured Goods - Communication from Brazil and India,2009-12-11,2009,post,1,Negotiating Group on Market Access,negotiating_group_on_market_access,Restricted,2,,,IND,Brazil and India,BRA;IND,IND,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json,JOB(09)/183,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;IND,IND,,,1,1,1
103788,WT/MIN(09)/W/1/Add.3,WT/MIN(09)/W/1,addendum,"Ministerial Conference - Seventh Session - Geneva, 30 November - 2 December 2009 - Strengthening the WTO - Communication from Australia, Brazil, Canada, China, Hong Kong China, European Communities, India, Japan, Korea, Malaysia, Mauritius, Mexico, Norway, South Africa[...]d States and Uruguay - Addendum",2009-12-09,2009,post,1,Ministerial Conference,conferencia_ministerial,Unrestricted,1,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/WT/MIN09/W1A3.pdf&Open=True,CHN;IND;MEX;TUR;ZAF,"Australia, Brazil, Canada, China, Hong Kong China, European Communities, India, Japan, Korea, Malaysia, Mauritius, Mexico, Norway, South Africa[...]d States and Uruguay",BRA;CHN;IND;ZAF;MEX,CHN;IND;MEX;ZAF,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_south_africa_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_turkey_2000_2014.json,WT/MIN(09)/W/1,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;CHN;HKG;IND;MEX;TUR;ZAF,CHN;IND;MEX;TUR;ZAF,TUR,,1,1,1
92552,WT/GC/124,WT/GC/124,original_or_unspecified,"General Council - 17 - 18 December 2009 - Information on Geneva Agreement on Trade in Bananas - Communication Brazil, Colombia, Costa Rica, Ecuador, European Union, Guatemala, Honduras, Mexico, Nicaragua, Panama, Peru and the Bolivarian Republic of Venezuela",2009-12-07,2009,post,1,General Council,conselho_geral,Unrestricted,1,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/WT/GC/124.pdf&Open=True,MEX,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json,WT/GC/124,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;MEX,MEX,,,1,1,1
92494,JOB(08)/103/Rev.1,JOB(08)/103,revision,"Committee on Trade and Development - Transparency Mechanism for Preferential Trade Arrangements - Draft Proposal by Brazil, China, India and the United States - Revision",2009-11-27,2009,post,1,Committee on Trade and Development,committee_on_trade_and_development,Restricted,9,,,CHN;IND,"Brazil, China, India and the United States",BRA;CHN;IND,CHN;IND,1,formal_marker:proposal by,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json,JOB(08)/103,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;CHN;IND,CHN;IND,,,1,1,1
94034,WT/MIN(09)/W/1/Add.2,WT/MIN(09)/W/1,addendum,"Ministerial Conference - Seventh Session - Geneva, 30 November - 2 December 2009 - Strengthening the WTO - Communication from Australia, Brazil, Canada, China, Hong Kong China, European Communities, India, Japan, Korea, Malaysia, Mauritius, Mexico, Norway, South Africa[...]d States and Uruguay - Addendum",2009-11-10,2009,post,1,Ministerial Conference,conferencia_ministerial,Unrestricted,1,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/WT/MIN09/W1A2.pdf&Open=True,CHN;IND;MEX;TUR;ZAF,"Australia, Brazil, Canada, China, Hong Kong China, European Communities, India, Japan, Korea, Malaysia, Mauritius, Mexico, Norway, South Africa[...]d States and Uruguay",BRA;CHN;IND;ZAF;MEX,CHN;IND;MEX;ZAF,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_south_africa_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_turkey_2000_2014.json,WT/MIN(09)/W/1,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;CHN;HKG;IND;MEX;TUR;ZAF,CHN;IND;MEX;TUR;ZAF,TUR,,1,1,1
89623,WT/BFA/W/191,WT/BFA/W/191,original_or_unspecified,"Committee on Budget, Finance and Administration - Joint Proposal on the Improvement of Diversification of the WTO Secretariat - By Brazil, China, Cuba, India, Pakistan, South Africa",2009-11-04,2009,post,1,"Committee on Budget, Finance and Administration",orcamento_secretariado,Unrestricted,2,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/WT/BFA/W191.pdf&Open=True,CHN;IND;ZAF,"By Brazil, China, Cuba, India, Pakistan, South Africa",BRA;CHN;IND;ZAF,CHN;IND;ZAF,1,formal_marker:joint proposal,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_south_africa_2000_2014.json,WT/BFA/W/191,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION,BRA;CHN;IND;ZAF,CHN;IND;ZAF,,,1,1,1
90807,WT/MIN(09)/W/1/Add.1,WT/MIN(09)/W/1,addendum,"Ministerial Conference - Seventh Session - Geneva, 30 November - 2 December 2009 - Strengthening the WTO - Communication from Australia, Brazil, Canada, China, Hong Kong China, European Communities, India, Japan, Korea, Malaysia, Mauritius, Mexico, Norway, South Africa[...]d States and Uruguay - Addendum",2009-10-30,2009,post,1,Ministerial Conference,conferencia_ministerial,Unrestricted,1,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/WT/MIN09/W1A1.pdf&Open=True,CHN;IND;MEX;TUR;ZAF,"Australia, Brazil, Canada, China, Hong Kong China, European Communities, India, Japan, Korea, Malaysia, Mauritius, Mexico, Norway, South Africa[...]d States and Uruguay",BRA;CHN;IND;ZAF;MEX,CHN;IND;MEX;ZAF,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_south_africa_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_turkey_2000_2014.json,WT/MIN(09)/W/1,manual_pdf_first_page_or_full_text,FAMILY_ADDENDUM,BRA;CHN;IND;MEX;TUR;ZAF,CHN;IND;MEX;TUR;ZAF,,,1,1,1
92550,WT/MIN(09)/W/1,WT/MIN(09)/W/1,original_or_unspecified,"Ministerial Conference - Seventh Session - Geneva, 30 November - 2 December 2009 - Strengthening the WTO - Communication from Australia, Brazil, Canada, China, Hong Kong China, European Communities, India, Japan, Korea, Malaysia, Mauritius, Mexico, Norway, South Africa[...]rkey, United States and Uruguay",2009-10-16,2009,post,1,Ministerial Conference,conferencia_ministerial,Unrestricted,1,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/WT/MIN09/W1.pdf&Open=True,CHN;IND;MEX;TUR;ZAF,"Australia, Brazil, Canada, China, Hong Kong China, European Communities, India, Japan, Korea, Malaysia, Mauritius, Mexico, Norway, South Africa[...]rkey, United States and Uruguay",BRA;CHN;IND;ZAF;MEX,CHN;IND;MEX;ZAF,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_south_africa_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_turkey_2000_2014.json,WT/MIN(09)/W/1,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;CHN;HKG;IND;MEX;TUR;ZAF,CHN;IND;MEX;TUR;ZAF,TUR,,1,1,1
99806,TN/RL/W/241/Rev.1,TN/RL/W/241,revision,"Negotiating Group on Rules - Fisheries Subsidies - Communication from Brazil, China, Ecuador and Mexico - Revision",2009-10-16,2009,post,1,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,3,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/W241R1.pdf&Open=True,CHN;MEX,"Brazil, China, Ecuador and Mexico",BRA;CHN;MEX,CHN;MEX,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json,TN/RL/W/241,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;CHN;MEX,CHN;MEX,,,1,1,1
89561,G/LIC/Q/BRA/5/Add.1,G/LIC/Q/BRA/5,addendum,Committee on Import Licensing - Brazil's Non-Automatic Import Licensing Procedures - Questions from China to Brazil - Addendum,2009-10-05,2009,post,1,Committee on Import Licensing,committee_on_import_licensing,Unrestricted,2,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/G/LICQ/BRA5A1.pdf&Open=True,CHN,,,,0,excluded_relational_or_response_document,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,G/LIC/Q/BRA/5,manual_pdf_first_page_or_full_text,BILATERAL_QUESTION_NOT_COAUTHOR,CHN,CHN,,,0,0,0
88199,TN/RL/W/241,TN/RL/W/241,original_or_unspecified,"Negotiating Group on Rules - Fisheries Subsidies - Communication from Brazil, China, Ecuador and Mexico",2009-09-28,2009,post,1,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,3,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/W241.pdf&Open=True,CHN;MEX,"Brazil, China, Ecuador and Mexico",BRA;CHN;MEX,CHN;MEX,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json,TN/RL/W/241,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;CHN;MEX,CHN;MEX,,,1,1,1
