"country","year","ideal_point"
"ALB",2006,-3.3073015144116
"AND",2006,-3.27497892054436
"ARE",2006,4.29111370768073
"ARG",2006,-0.0988494977249041
"ARM",2006,-2.12303666828669
"ATG",2006,1.19892466695252
"AUS",2006,-3.83248140071946
"AUT",2006,-6.96339550388391
"AZE",2006,-1.49857901375972
"BDI",2006,1.63375443297886
"BEL",2006,-6.76149894539834
"BEN",2006,1.41677143530243
"BFA",2006,1.76048721656848
"BGD",2006,3.63810628424126
"BGR",2006,-5.73345593904691
"BHR",2006,4.37331537369447
"BHS",2006,1.7305542626407
"BIH",2006,-0.155625607675752
"BLR",2006,-0.773180722229955
"BLZ",2006,1.23859499242597
"BOL",2006,0.886401617632892
"BRA",2006,-0.0499601547898318
"BRB",2006,1.8080668571874
"BRN",2006,3.80498755857762
"BTN",2006,1.69150758568416
"BWA",2006,1.89065239947208
"CAF",2006,1.48851538612114
"CAN",2006,-5.01950894844905
"CHE",2006,-4.26553518297214
"CHL",2006,0.513578771132911
"CHN",2006,0.340711818151233
"CIV",2006,1.38004999454023
"CMR",2006,1.61424164200253
"COD",2006,1.67477349446687
"COG",2006,1.56329087047682
"COL",2006,1.06989878269948
"COM",2006,4.2065241629427
"CPV",2006,1.06674767332355
"CRI",2006,-0.00669463946173804
"CUB",2006,3.70126243501978
"CYP",2006,-5.22490543776691
"CZE",2006,-6.5932307108825
"DEU",2006,-6.4707630613436
"DJI",2006,4.25774028600206
"DMA",2006,1.33717866258082
"DNK",2006,-6.69215120542667
"DOM",2006,0.835392998282498
"DZA",2006,4.28274760424398
"ECU",2006,0.874948034681974
"EGY",2006,5.16560438659389
"ERI",2006,1.94609327795261
"ESP",2006,-6.76474484100426
"EST",2006,-5.79907471355923
"ETH",2006,1.62276658903145
"FIN",2006,-7.19752536032796
"FJI",2006,0.101463940582181
"FRA",2006,-6.40157059998988
"FSM",2006,0.0583209390207682
"GAB",2006,1.66837248183956
"GBR",2006,-6.40281095330448
"GEO",2006,-2.11580587167828
"GHA",2006,1.41317071706726
"GIN",2006,3.5270759462335
"GMB",2006,1.84345714617183
"GNB",2006,1.78091929013148
"GNQ",2006,1.76960332511318
"GRC",2006,-6.8720559194172
"GRD",2006,1.53573339598968
"GTM",2006,0.686120768998611
"GUY",2006,1.7381180357265
"HND",2006,0.812102662879922
"HRV",2006,-5.27669068976286
"HTI",2006,0.887246853501839
"HUN",2006,-7.03993752007598
"IDN",2006,3.79922854147378
"IND",2006,1.44371065722251
"IRL",2006,-6.45319525620201
"IRN",2006,2.54517658037889
"IRQ",2006,3.7636791407271
"ISL",2006,-4.441080651895
"ISR",2006,-2.36093337915104
"ITA",2006,-6.62240142051398
"JAM",2006,1.46545951224913
"JOR",2006,3.89977774996193
"JPN",2006,-2.86433362282812
"KAZ",2006,-1.45779124552104
"KEN",2006,1.4644523376632
"KGZ",2006,-1.46075473506029
"KHM",2006,1.48132568139694
"KIR",2006,0.223581054110809
"KNA",2006,1.23886019235922
"KOR",2006,-2.47582888223285
"KWT",2006,4.33984045759727
"LAO",2006,1.94007169349486
"LBN",2006,3.85271709035447
"LBR",2006,1.30324336097517
"LBY",2006,2.92226539674556
"LCA",2006,1.53845200738114
"LIE",2006,-4.00786236440094
"LKA",2006,1.59010124744794
"LSO",2006,1.54168561299826
"LTU",2006,-6.32422368701063
"LUX",2006,-6.55375620192091
"LVA",2006,-5.91353524482073
"MAR",2006,3.76125909202655
"MCO",2006,-3.62004093885125
"MDA",2006,-4.10924726490675
"MDG",2006,1.68090958222105
"MDV",2006,1.69527298101552
"MEX",2006,-1.72026574031566
"MHL",2006,0.19634105739072
"MKD",2006,-5.0560987332348
"MLI",2006,2.74789527282108
"MLT",2006,-2.79126863265608
"MMR",2006,2.04928654347059
"MNE",2006,-2.31974241941504
"MNG",2006,1.00525748058419
"MOZ",2006,1.68215739538153
"MRT",2006,4.08549788676065
"MUS",2006,1.59578343213511
"MWI",2006,1.61220989377542
"MYS",2006,4.01417477124148
"NAM",2006,3.39306443827382
"NER",2006,1.85915492008996
"NGA",2006,1.65092047444975
"NIC",2006,1.30429386656114
"NLD",2006,-7.26817087392562
"NOR",2006,-5.61567693336214
"NPL",2006,1.69540312440042
"NRU",2006,0.160114043573155
"NZL",2006,-2.78800966750436
"OMN",2006,4.31549948345997
"PAK",2006,2.34213953497247
"PAN",2006,0.770303655979758
"PER",2006,0.723600994261832
"PHL",2006,1.06230532643935
"PLW",2006,-1.66942628662281
"PNG",2006,1.3622571674062
"POL",2006,-7.15896261092189
"PRK",2006,2.05851899343691
"PRT",2006,-6.08291010324579
"PRY",2006,0.0409511416871068
"PSE",2006,-0.000905388316187797
"QAT",2006,4.24897816286483
"ROU",2006,-0.559422981563759
"RUS",2006,-1.60609907217131
"RWA",2006,1.57423411603476
"SAU",2006,4.77215363340045
"SDN",2006,5.41230855928417
"SEN",2006,3.19036120975005
"SGP",2006,1.56526858607571
"SLB",2006,0.182155370410019
"SLE",2006,1.72584614789527
"SLV",2006,0.0221060454321262
"SMR",2006,-2.19186754725046
"SOM",2006,4.11348363228588
"SRB",2006,-2.96150479021114
"STP",2006,1.76065921023201
"SUR",2006,1.85802444823759
"SVK",2006,-6.25657527812698
"SVN",2006,-6.9764656927843
"SWE",2006,-6.56829702157537
"SWZ",2006,1.66097288479993
"SYC",2006,1.72421915052897
"SYR",2006,2.86849518584909
"TCD",2006,2.04634828078774
"TGO",2006,1.77649371288971
"THA",2006,0.911046590790439
"TJK",2006,0.270182949907313
"TKM",2006,1.53063857345016
"TLS",2006,0.707290968113015
"TON",2006,0.188450270444738
"TTO",2006,1.22871685967066
"TUN",2006,4.06990294566393
"TUR",2006,-2.52581958113319
"TUV",2006,-1.51583586171724
"TZA",2006,1.39851615795059
"UGA",2006,1.67335891025718
"UKR",2006,-2.57433249678716
"URY",2006,-0.0225534365192507
"USA",2006,-2.38094837511338
"UZB",2006,-0.700566637164855
"VCT",2006,1.50855220080627
"VEN",2006,2.93137529842557
"VNM",2006,2.04432062086165
"VUT",2006,1.45654438320549
"WSM",2006,0.153698861947147
"YEM",2006,4.26958843651088
"ZAF",2006,3.06905961167037
"ZMB",2006,1.67329958926448
"ZWE",2006,2.60430034267012
"AFG",2007,1.38896702343898
"AGO",2007,1.32923135098918
"ALB",2007,-3.59103446707094
"AND",2007,-3.09165899084472
"ARE",2007,4.23118911815657
"ARG",2007,-0.201126927294843
"ARM",2007,-2.36089162041141
"ATG",2007,1.61642686294622
"AUS",2007,-3.69018497377993
"AUT",2007,-7.01179064505208
"AZE",2007,-1.66080133243124
"BDI",2007,1.65444510111347
"BEL",2007,-6.90109976464249
"BEN",2007,1.30779652456024
"BFA",2007,1.75557404930912
"BGD",2007,3.50118922860772
"BGR",2007,-6.18583893544495
"BHR",2007,4.49719374562102
"BHS",2007,1.92993949757444
"BIH",2007,-0.286556567407618
"BLR",2007,-0.583989974511713
"BLZ",2007,1.17216904418413
"BOL",2007,1.13604807598115
"BRA",2007,-0.118650907295882
"BRB",2007,2.06333417921283
"BRN",2007,3.7608178355408
"BTN",2007,1.57092378480227
"BWA",2007,2.16137129067314
"CAF",2007,1.59228299434182
"CAN",2007,-4.99607031641711
"CHE",2007,-4.3684093228203
"CHL",2007,0.438385158171667
"CHN",2007,0.517688840802659
"CIV",2007,1.46539769443636
"CMR",2007,1.63466593025528
"COD",2007,1.66506878381991
"COG",2007,1.51642584651582
"COL",2007,0.997469145451062
"COM",2007,4.39857278667721
"CPV",2007,1.03047528808829
"CRI",2007,-0.0855024355303484
"CUB",2007,3.60541750614242
"CYP",2007,-5.70628401884346
"CZE",2007,-6.8925737308754
"DEU",2007,-6.87615929128808
"DJI",2007,4.21516166158952
"DMA",2007,1.86080033846949
"DNK",2007,-6.71030302700613
"DOM",2007,0.85089308186055
"DZA",2007,4.20318490689444
"ECU",2007,0.893337952657561
"EGY",2007,5.2376896451957
"ERI",2007,2.26514816326555
"ESP",2007,-6.90490075507491
"EST",2007,-6.1024217332445
"ETH",2007,1.61575223004594
"FIN",2007,-7.37898814583513
"FJI",2007,0.0950380792047495
"FRA",2007,-6.50999445041919
"FSM",2007,-0.0404505752981105
"GAB",2007,1.58558469079737
"GBR",2007,-6.29485640321237
"GEO",2007,-2.29396370233423
"GHA",2007,1.46743123637405
"GIN",2007,3.52183453384607
"GMB",2007,2.10517094926224
"GNB",2007,1.83767479249604
"GNQ",2007,1.77173473820848
"GRC",2007,-7.10704478204973
"GRD",2007,1.82574037167191
"GTM",2007,0.603430772017096
"GUY",2007,1.89320976372649
"HND",2007,0.704881774613641
"HRV",2007,-5.6361164106761
"HTI",2007,0.965430767753073
"HUN",2007,-7.22690088163065
"IDN",2007,3.78002346258254
"IND",2007,1.29049007113077
"IRL",2007,-6.65039469764829
"IRN",2007,2.55288684287061
"IRQ",2007,3.67106310019151
"ISL",2007,-4.42223663813587
"ISR",2007,-2.53156507492668
"ITA",2007,-6.72721054808091
"JAM",2007,1.66168033925112
"JOR",2007,3.7604987814363
"JPN",2007,-2.98457952124296
"KAZ",2007,-1.6325932937284
"KEN",2007,1.54573236515311
"KGZ",2007,-1.66614322358014
"KHM",2007,1.34522879586615
"KIR",2007,0.134013969902952
"KNA",2007,1.6977439443629
"KOR",2007,-2.54648432838265
"KWT",2007,4.47805206688533
"LAO",2007,1.79036978829021
"LBN",2007,3.81574921022511
"LBR",2007,1.32975766820697
"LBY",2007,3.116854471929
"LCA",2007,1.90447958263132
"LIE",2007,-3.9709948331272
"LKA",2007,1.53328559744279
"LSO",2007,1.50999516742163
"LTU",2007,-6.7263231318105
"LUX",2007,-6.8618317704826
"LVA",2007,-6.0669837966109
"MAR",2007,3.68789951465261
"MCO",2007,-3.85425061334217
"MDA",2007,-4.45094909108807
"MDG",2007,1.49874035777334
"MDV",2007,1.66271068333453
"MEX",2007,-1.99396284419287
"MHL",2007,0.0794109271601212
"MKD",2007,-5.14382198003968
"MLI",2007,2.70962480986648
"MLT",2007,-2.94814017720595
"MMR",2007,2.1308591859912
"MNE",2007,-3.10825621807291
"MNG",2007,1.00526853130748
"MOZ",2007,1.73464254133469
"MRT",2007,4.38924320571043
"MUS",2007,1.50973228981928
"MWI",2007,1.6454005585465
"MYS",2007,4.08725370168279
"NAM",2007,3.08306429079354
"NER",2007,1.93911634654525
"NGA",2007,2.11009209101518
"NIC",2007,2.20903760779417
"NLD",2007,-7.26375617839692
"NOR",2007,-5.63017894578708
"NPL",2007,1.6434508984171
"NRU",2007,0.0961036335242539
"NZL",2007,-2.93337117659633
"OMN",2007,4.48916983962755
"PAK",2007,2.19618681600352
"PAN",2007,0.740913503941409
"PER",2007,0.684233915612821
"PHL",2007,0.951346632061576
"PLW",2007,-1.79238488325629
"PNG",2007,1.29894218769627
"POL",2007,-7.35498792285085
"PRK",2007,2.24797419942242
"PRT",2007,-6.20588085963912
"PRY",2007,-0.0207582403417654
"PSE",2007,-0.0153910704402548
"QAT",2007,4.1456133106691
"ROU",2007,-1.35132473877399
"RUS",2007,-1.59991609500009
"RWA",2007,1.53435457611314
"SAU",2007,4.77425213629826
"SDN",2007,5.46595757150086
"SEN",2007,3.31767556218169
"SGP",2007,1.86152402340877
"SLB",2007,0.137448516029682
"SLE",2007,1.95670193052892
"SLV",2007,0.00407332862597451
"SMR",2007,-2.38620061790923
"SOM",2007,4.04658742720861
"SRB",2007,-3.57951775063128
"STP",2007,1.73020642448556
"SUR",2007,2.05739578561761
"SVK",2007,-6.42540193367264
"SVN",2007,-7.29058197218129
"SWE",2007,-6.64305383440055
"SWZ",2007,1.74537063557764
"SYC",2007,1.70865777238695
"SYR",2007,2.95089806760443
"TCD",2007,2.06121184703329
"TGO",2007,1.64460702748067
"THA",2007,0.813284790589884
"TJK",2007,0.159529188054086
"TKM",2007,1.48090875051469
"TLS",2007,0.687675881149891
"TON",2007,0.114430473548145
"TTO",2007,1.49475987009982
"TUN",2007,4.05643455791449
"TUR",2007,-2.73217799548374
"TUV",2007,-1.63705932635701
"TZA",2007,1.37782812085006
"UGA",2007,1.78036930069514
"UKR",2007,-2.74664227474418
"URY",2007,-0.075340092002502
"USA",2007,-2.35666950141595
"UZB",2007,-0.670080389337775
"VCT",2007,1.959218118384
"VEN",2007,3.20102359155201
"VNM",2007,2.03701979548968
"VUT",2007,1.32552598828543
"WSM",2007,0.0859778202685348
"YEM",2007,4.21111305192845
"ZAF",2007,3.25811914200116
"ZMB",2007,1.68507564313174
"ZWE",2007,3.0402476015307
"AFG",2008,1.41099768607025
"AGO",2008,1.39254846692024
"ALB",2008,-3.67267108548414
"AND",2008,-3.19267043518178
"ARE",2008,4.42919764941197
"ARG",2008,-0.0905755150155547
"ARM",2008,-2.52355383416811
"ATG",2008,1.57098885090613
"AUS",2008,-4.17094451027895
"AUT",2008,-6.97957505615082
"AZE",2008,-1.60832665692023
"BDI",2008,1.5939964093323
"BEL",2008,-7.17684296602479
"BEN",2008,1.22446024759812
"BFA",2008,1.71038402075278
"BGD",2008,3.65836967856364
"BGR",2008,-6.51867938620775
"BHR",2008,4.63259927841004
"BHS",2008,1.90807179971798
"BIH",2008,-0.147666028214832
"BLR",2008,-0.819024193746001
"BLZ",2008,1.12942069577456
"BOL",2008,1.46599287380684
"BRA",2008,-0.0349411287266991
"BRB",2008,1.88952002764548
"BRN",2008,3.93397511842548
"BTN",2008,1.63829273886329
"BWA",2008,2.10929707610164
"CAF",2008,1.52752876278518
"CAN",2008,-4.92990079123801
"CHE",2008,-4.39131797625998
"CHL",2008,0.386730274050222
"CHN",2008,0.634027179824492
"CIV",2008,1.49834652995169
"CMR",2008,1.85012613819414
"COD",2008,1.75125893849898
"COG",2008,1.42680230827011
"COL",2008,0.814334625572449
"COM",2008,4.51373598474652
"CPV",2008,1.072196931248
"CRI",2008,0.00848315556535697
"CUB",2008,3.71148673626026
"CYP",2008,-6.04273216078346
"CZE",2008,-7.11606971827815
"DEU",2008,-7.19044215946592
"DJI",2008,4.31447453919563
"DMA",2008,1.79974790621435
"DNK",2008,-6.87944155456001
"DOM",2008,0.784427615945799
"DZA",2008,4.32044288357735
"ECU",2008,1.01531754027419
"EGY",2008,4.98744897127498
"ERI",2008,2.00960574331176
"ESP",2008,-7.10792991968763
"EST",2008,-6.25631561365541
"ETH",2008,1.58413013303528
"FIN",2008,-7.60751702596274
"FJI",2008,0.31158085755247
"FRA",2008,-6.7340734650835
"FSM",2008,0.0539419518131615
"GAB",2008,1.68664193575296
"GBR",2008,-6.14654461783428
"GEO",2008,-2.23479156421298
"GHA",2008,1.47260969143884
"GIN",2008,3.48762446009817
"GMB",2008,2.07805522890323
"GNB",2008,1.89242944598997
"GNQ",2008,1.77652704669049
"GRC",2008,-7.3317226620796
"GRD",2008,1.6714828956566
"GTM",2008,0.559042743837178
"GUY",2008,1.80435451083467
"HND",2008,0.690009332315003
"HRV",2008,-5.92189932510617
"HTI",2008,0.917033227928492
"HUN",2008,-7.43678142601161
"IDN",2008,3.89833566574957
"IND",2008,1.23887820555811
"IRL",2008,-6.76509151021772
"IRN",2008,2.48404536157104
"IRQ",2008,3.7632472462634
"ISL",2008,-4.55082122926405
"ISR",2008,-2.62102032731512
"ITA",2008,-6.83972937949497
"JAM",2008,1.33816059365562
"JOR",2008,3.74482350650512
"JPN",2008,-3.05514443331572
"KAZ",2008,-1.52594911622125
"KEN",2008,1.54958350087514
"KGZ",2008,-1.54123402312495
"KHM",2008,1.38604050602653
"KIR",2008,0.231184369723619
"KNA",2008,1.53984626714856
"KOR",2008,-2.62611893641178
"KWT",2008,4.4987478164699
"LAO",2008,1.89220029405876
"LBN",2008,4.02825236810059
"LBR",2008,1.36487225287291
"LBY",2008,3.14906578388177
"LCA",2008,1.75493115637277
"LIE",2008,-3.95202800159899
"LKA",2008,1.64092661951749
"LSO",2008,1.61634012067872
"LTU",2008,-7.0551359719145
"LUX",2008,-7.17847308826675
"LVA",2008,-6.0458446904
"MAR",2008,3.67027931537873
"MCO",2008,-3.7493123490404
"MDA",2008,-4.75269662895126
"MDG",2008,1.1792153357961
"MDV",2008,1.77935960578894
"MEX",2008,-2.0288001082109
"MHL",2008,0.188759079275261
"MKD",2008,-5.12219534488959
"MLI",2008,2.66355939838261
"MLT",2008,-3.27629428908593
"MMR",2008,2.22738363019424
"MNE",2008,-3.61362885479689
"MNG",2008,0.968558001880507
"MOZ",2008,1.85227692583437
"MRT",2008,4.47922987792759
"MUS",2008,1.53502921402894
"MWI",2008,1.52151554780548
"MYS",2008,4.17023740903326
"NAM",2008,2.89119831786154
"NER",2008,1.92633066283634
"NGA",2008,2.59748117572625
"NIC",2008,2.92836567930633
"NLD",2008,-7.20439343697633
"NOR",2008,-5.63966683684208
"NPL",2008,1.71759970533527
"NRU",2008,0.214704608206683
"NZL",2008,-2.97954167189885
"OMN",2008,4.60468155359864
"PAK",2008,2.21889043357327
"PAN",2008,0.690873071397552
"PER",2008,0.604201582766513
"PHL",2008,0.903501396405042
"PLW",2008,-1.72514004547013
"PNG",2008,1.26943142948699
"POL",2008,-7.5900908057621
"PRK",2008,2.65794044304168
"PRT",2008,-6.2854836147628
"PRY",2008,0.051555009491482
"PSE",2008,-0.265257476682051
"QAT",2008,4.37406114463805
"ROU",2008,-3.40472727741451
"RUS",2008,-1.65069061390266
"RWA",2008,1.57988062929068
"SAU",2008,4.77749036068519
"SDN",2008,5.29066073937794
"SEN",2008,3.23822815884612
"SGP",2008,1.74960832570371
"SLB",2008,0.254448305354855
"SLE",2008,1.984679727891
"SLV",2008,0.14065938778278
"SMR",2008,-2.32758761836081
"SOM",2008,4.14684671665966
"SRB",2008,-3.77698613370924
"STP",2008,1.76795906160819
"SUR",2008,1.8203746055623
"SVK",2008,-6.57757492933051
"SVN",2008,-7.55757254631238
"SWE",2008,-6.62703475003013
"SWZ",2008,1.9290849909171
"SYC",2008,1.61881714065931
"SYR",2008,2.96967568776259
"TCD",2008,2.09679092394848
"TGO",2008,1.5666532538812
"THA",2008,0.868698706661311
"TJK",2008,0.300189051476574
"TKM",2008,1.6271218823115
"TLS",2008,0.661995046341377
"TON",2008,0.220108045366197
"TTO",2008,1.39592803455638
"TUN",2008,4.12472096764724
"TUR",2008,-2.54254323923157
"TUV",2008,-1.5563502682568
"TZA",2008,1.25826687640764
"UGA",2008,1.97851367213998
"UKR",2008,-2.8806269910101
"URY",2008,0.102123175016723
"USA",2008,-2.67357019447781
"UZB",2008,-0.861982184408123
"VCT",2008,1.94931562766959
"VEN",2008,3.26202868340868
"VNM",2008,2.0738820732622
"VUT",2008,1.35039577435926
"WSM",2008,0.196320899240669
"YEM",2008,4.40787799260549
"ZAF",2008,3.30651565522741
"ZMB",2008,1.6414709814659
"ZWE",2008,2.98031381935891
"AFG",2009,1.48745260432072
"AGO",2009,1.57419037955015
"ALB",2009,-3.91325055663321
"AND",2009,-3.19451709768655
"ARE",2009,4.32767471321485
"ARG",2009,-0.0141426670396355
"ARM",2009,-2.50768033789917
"ATG",2009,1.5372179444111
"AUS",2009,-4.46218217686465
"AUT",2009,-7.16131648368465
"AZE",2009,-1.60443972225007
"BDI",2009,1.72258876656698
"BEL",2009,-7.37167595645238
"BEN",2009,1.26521160147659
"BFA",2009,1.66607288164764
"BGD",2009,3.56770778294891
"BGR",2009,-6.83397119300043
"BHR",2009,4.45083612227206
"BHS",2009,1.70796966553084
"BIH",2009,-0.0959535216331927
"BLR",2009,-0.672849520504365
"BLZ",2009,1.16075268081778
"BOL",2009,1.89041595007094
"BRA",2009,0.0510557276491046
"BRB",2009,1.6809578980056
"BRN",2009,3.90548029893564
"BTN",2009,1.75028494440652
"BWA",2009,2.01521950101602
"CAF",2009,1.63256375788267
"CAN",2009,-4.74490751769017
"CHE",2009,-4.40998548788392
"CHL",2009,0.5439398537427
"CHN",2009,0.622986981038571
"CIV",2009,1.60267826049609
"CMR",2009,1.81663034697203
"COD",2009,1.78313164749326
"COG",2009,1.49534402797123
"COL",2009,0.841279921965932
"COM",2009,4.53025726413545
"CPV",2009,1.26982363332379
"CRI",2009,-0.0196495676402224
"CUB",2009,3.8061919005193
"CYP",2009,-6.18251884760547
"CZE",2009,-7.22928747678817
"DEU",2009,-7.38410532136183
"DJI",2009,4.4201735935931
"DMA",2009,1.71528208163015
"DNK",2009,-7.05638326841501
"DOM",2009,0.776086394275191
"DZA",2009,4.49331078522031
"ECU",2009,1.18662615943114
"EGY",2009,4.55582925735837
"ERI",2009,1.81658658365177
"ESP",2009,-7.27508301434016
"EST",2009,-6.47514186172501
"ETH",2009,1.66781871809278
"FIN",2009,-7.75434123572705
"FJI",2009,0.419065623730416
"FRA",2009,-6.83366645139087
"FSM",2009,0.0838188478842619
"GAB",2009,1.79492238713128
"GBR",2009,-6.2449877649817
"GEO",2009,-2.1916108825854
"GHA",2009,1.63140490104858
"GIN",2009,3.50786301883955
"GMB",2009,2.02069293684855
"GNB",2009,2.01504006499327
"GNQ",2009,1.77197221714996
"GRC",2009,-7.53662983223328
"GRD",2009,1.52140342927197
"GTM",2009,0.60468929498169
"GUY",2009,1.57938139583171
"HND",2009,0.853500308319207
"HRV",2009,-6.02136952769785
"HTI",2009,1.08419490978952
"HUN",2009,-7.62028586008812
"IDN",2009,3.69347080135203
"IND",2009,1.09683618472185
"IRL",2009,-6.82880584088269
"IRN",2009,2.35794451380888
"IRQ",2009,3.41662122061235
"ISL",2009,-4.54423952918424
"ISR",2009,-2.7208568349601
"ITA",2009,-6.97842566430157
"JAM",2009,1.25076287136142
"JOR",2009,3.63560404703447
"JPN",2009,-3.14186075239917
"KAZ",2009,-1.53780259830052
"KEN",2009,1.66225098396994
"KGZ",2009,-1.51765740426797
"KHM",2009,1.53026739042745
"KIR",2009,0.29504582282775
"KNA",2009,1.51791900571489
"KOR",2009,-2.76616590468406
"KWT",2009,4.48820692303106
"LAO",2009,2.1284990648132
"LBN",2009,3.97331591758924
"LBR",2009,1.4759106839018
"LBY",2009,3.01434014471333
"LCA",2009,1.58335881330837
"LIE",2009,-3.92641575632789
"LKA",2009,1.72273314415343
"LSO",2009,1.74920576028876
"LTU",2009,-7.26032169124968
"LUX",2009,-7.38608968262563
"LVA",2009,-6.12900605150844
"MAR",2009,3.60905883417919
"MCO",2009,-3.67573079482488
"MDA",2009,-4.94005684271983
"MDG",2009,1.11897846012606
"MDV",2009,1.78577899163073
"MEX",2009,-2.03523595589047
"MHL",2009,0.25643711939307
"MKD",2009,-4.99468657221804
"MLI",2009,2.59887040194167
"MLT",2009,-3.76836740137569
"MMR",2009,2.21105994652854
"MNE",2009,-4.3026601221307
"MNG",2009,1.01164884036099
"MOZ",2009,1.90103510749388
"MRT",2009,4.62858801858556
"MUS",2009,1.70970972030578
"MWI",2009,1.69516228521024
"MYS",2009,3.85534573365987
"NAM",2009,2.85794763118319
"NER",2009,1.97089408951319
"NGA",2009,2.47159576176114
"NIC",2009,3.35818250614164
"NLD",2009,-7.20983957909448
"NOR",2009,-5.50606530776952
"NPL",2009,1.80347758794745
"NRU",2009,0.278354512704421
"NZL",2009,-3.18183985871415
"OMN",2009,4.46880871999544
"PAK",2009,2.1705464496259
"PAN",2009,0.808467780465776
"PER",2009,0.660307618425104
"PHL",2009,0.936739013555824
"PLW",2009,-1.61151240811019
"PNG",2009,1.30757654988963
"POL",2009,-7.99295313640641
"PRK",2009,3.35127907575549
"PRT",2009,-6.4821195912847
"PRY",2009,0.141595501995964
"PSE",2009,-0.00903859420120937
"QAT",2009,4.27308499608898
"ROU",2009,-4.96800411570584
"RUS",2009,-1.42584979655178
"RWA",2009,1.68226303101283
"SAU",2009,4.50044734790782
"SDN",2009,5.30693636198859
"SEN",2009,3.33485040143272
"SGP",2009,1.57240349740707
"SLB",2009,0.335316227322743
"SLE",2009,1.94419430367155
"SLV",2009,0.175461887009988
"SMR",2009,-2.25795484636912
"SOM",2009,4.21430349146402
"SRB",2009,-3.96004000793401
"STP",2009,1.88046040309309
"SUR",2009,1.71383646345643
"SVK",2009,-6.87043984621851
"SVN",2009,-7.81615739301582
"SWE",2009,-6.78496956325815
"SWZ",2009,1.94154099121689
"SYC",2009,1.5769579581783
"SYR",2009,2.81474305959189
"TCD",2009,1.99842441040823
"TGO",2009,1.53874169278621
"THA",2009,0.872366087748675
"TJK",2009,0.306146372024782
"TKM",2009,1.6930780014074
"TLS",2009,0.949758187762063
"TON",2009,0.265597887286611
"TTO",2009,1.18201282907248
"TUN",2009,4.20660755660433
"TUR",2009,-2.43517677566799
"TUV",2009,-1.49340469194984
"TZA",2009,1.38308812980169
"UGA",2009,1.87652592578471
"UKR",2009,-3.12177219979213
"URY",2009,0.13676786479995
"USA",2009,-3.02223877657049
"UZB",2009,-0.720797684944003
"VCT",2009,1.881725630311
"VEN",2009,3.47168934517961
"VNM",2009,2.13079017258422
"VUT",2009,1.38015896613536
"WSM",2009,0.275557564877669
"YEM",2009,4.34181676387888
"ZAF",2009,3.42615909805935
"ZMB",2009,1.62066841689747
"ZWE",2009,2.92971551017669
"AFG",2010,1.59526134731837
"AGO",2010,1.67552742571685
"ALB",2010,-4.04846049440924
"AND",2010,-3.19606411660732
"ARE",2010,4.20032538227471
"ARG",2010,-0.0255965059919735
"ARM",2010,-2.48122623702334
"ATG",2010,1.58174884612497
"AUS",2010,-4.70544890504133
"AUT",2010,-7.45445173691856
"AZE",2010,-1.48542083837064
"BDI",2010,1.78156874860773
"BEL",2010,-7.60066165613701
"BEN",2010,1.22271804837749
"BFA",2010,1.52105075705962
"BGD",2010,3.39825647449319
"BGR",2010,-7.04281374562776
"BHR",2010,4.30497408833642
"BHS",2010,1.59771905654037
"BIH",2010,-0.122757112245057
"BLR",2010,-0.762874279937415
"BLZ",2010,1.33986176332527
"BOL",2010,2.10962700395572
"BRA",2010,0.0211664711929133
"BRB",2010,1.57097073794046
"BRN",2010,3.93809754803897
"BTN",2010,1.8277972763141
"BWA",2010,1.94674639448686
"CAF",2010,1.72515050524088
"CAN",2010,-4.60472172318668
"CHE",2010,-4.39996790566309
"CHL",2010,0.464471342428344
"CHN",2010,0.592982323367005
"CIV",2010,1.5495588194838
"CMR",2010,1.82516744152518
"COD",2010,1.77720970544221
"COG",2010,1.57310194917586
"COL",2010,0.878570101705953
"COM",2010,4.51550101079451
"CPV",2010,1.53502884413215
"CRI",2010,-0.0633019181634216
"CUB",2010,3.76436319958987
"CYP",2010,-6.16059485603474
"CZE",2010,-7.35686885800956
"DEU",2010,-7.47941567576568
"DJI",2010,4.31585358555083
"DMA",2010,1.73452813853368
"DNK",2010,-7.22453942818696
"DOM",2010,0.746532838254657
"DZA",2010,4.57612145328508
"ECU",2010,1.23859414442272
"EGY",2010,4.2706162226447
"ERI",2010,1.74758351571126
"ESP",2010,-7.39345305084945
"EST",2010,-6.63825345694595
"ETH",2010,1.69866239850499
"FIN",2010,-7.78228996546851
"FJI",2010,0.461543979984347
"FRA",2010,-6.92255527817745
"FSM",2010,0.121669873221632
"GAB",2010,1.81205321245605
"GBR",2010,-6.24186667264013
"GEO",2010,-2.38331039044751
"GHA",2010,1.78910999538143
"GIN",2010,3.48749055195049
"GMB",2010,2.0217606391301
"GNB",2010,2.09308126813052
"GNQ",2010,1.9436327246642
"GRC",2010,-7.6798672328481
"GRD",2010,1.63683250123517
"GTM",2010,0.540764311063687
"GUY",2010,1.56214824713778
"HND",2010,0.78076006775653
"HRV",2010,-6.22173460463198
"HTI",2010,1.08969365451509
"HUN",2010,-7.81457538669145
"IDN",2010,3.58598605643473
"IND",2010,0.988318568298697
"IRL",2010,-6.92066092253371
"IRN",2010,2.44827584443093
"IRQ",2010,3.67818341694558
"ISL",2010,-4.40138036493284
"ISR",2010,-2.67711736336083
"ITA",2010,-7.03280946660926
"JAM",2010,1.20211683166482
"JOR",2010,3.44199219837384
