iso3c,country_name,region,unit_weight,placebo_estimate,rmspe_pre,primary_goods_dose_pre_share,primary_goods_dose_post_share,primary_goods_dose_delta_share,primary_goods_n_years_defined_pre,primary_goods_n_years_defined_post,robustness_all_sector_dose_pre_share,robustness_all_sector_dose_post_share,robustness_all_sector_dose_delta_share,all_sector_min_china_rank_post_treatment,all_sector_china_exposure_flag,primary_goods_delta_share_in_high_dose_subgroup,primary_goods_post_share_in_high_dose_subgroup,robustness_all_sector_delta_share_in_high_dose_subgroup,robustness_all_sector_post_share_in_high_dose_subgroup,treated_unit_dose_rule
SUR,Suriname,Latin America & Caribbean,0.01499442364333563,0.04121471508272703,0.05123895218920426,0.00495062782929207,0.013798949028490054,0.008848321199197984,12,7,0.00495061764707333,0.01379873866100384,0.00884812101393051,10,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
SVK,Slovakia,Europe & Central Asia,0.00784453273449145,0.01633995822225848,0.03747832728050331,0.005288023784180049,0.03991297823604871,0.03462495445186866,12,7,0.00473235090727566,0.03498308588176679,0.030250734974491128,9,No top-two China export-destination exposure,TRUE,FALSE,TRUE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
SVN,Slovenia,Europe & Central Asia,0.01083732028346353,-0.11439847832010942,0.02433255242471738,0.002695431597581435,0.007855594231230485,0.005160162633649049,12,7,0.0021722805773847,0.00673108507313247,0.004558804495747771,22,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
SWE,Sweden,Europe & Central Asia,0.00925982311757341,-0.04950829080460538,0.04334263836599483,0.02583740006241454,0.04299483165890881,0.017157431596494268,12,7,0.02336117238453747,0.0371719769488115,0.013810804564274026,9,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
SWZ,Eswatini,Sub-Saharan Africa,0,0.03172160994075122,0.11765476537850238,0.0072712503977113915,0.017533702240552063,0.010262451842840671,12,7,0.00662063888156382,0.01744165063085238,0.01082101174928856,2,China top-two export destination post-2009,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
TCD,Chad,Sub-Saharan Africa,0.02818360719896831,0.05950349113555026,0.17039055196582423,0.038451118534811465,0.061428653103325105,0.02297753456851364,12,7,0.03845087127085264,0.06142016709806731,0.022969295827214666,2,China top-two export destination post-2009,FALSE,TRUE,TRUE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
TGO,Togo,Sub-Saharan Africa,0.01181970524143913,0.311257912818002,0.0803434168983811,0.02152970528548588,0.051165215693617525,0.029635510408131643,12,7,0.02152963680814323,0.05110915141583761,0.029579514607694382,5,No top-two China export-destination exposure,TRUE,TRUE,TRUE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
TTO,Trinidad & Tobago,Latin America & Caribbean,0.01455397136009584,0.06097180371527105,0.05202894699033628,7.097555033760959e-4,0.007982597751863274,0.007272842248487179,12,7,7.097553139670765e-4,0.00796131223551954,0.007251556921552463,15,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
TUN,Tunisia,Middle East & North Africa,0.01322411920114057,0.08977417955174899,0.11882848417811878,0.0035606266523946265,0.009166110730946576,0.005605484078551949,12,7,0.00345498756171949,0.00915552317964903,0.0057005356179295405,14,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
TUR,Turkey,Europe & Central Asia,0.02084547739536541,-0.05370598532375919,0.04518393512201296,0.0072369577304132494,0.022643812775477692,0.015406855045064442,12,7,0.00567149750835516,0.01947112097266709,0.01379962346431193,9,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
UGA,Uganda,Sub-Saharan Africa,0.00813163828775094,0.03958676284882793,0.16096480217974854,0.01036044725774901,0.026577143569784453,0.016216696312035442,12,7,0.01035602796875868,0.02656116436997757,0.016205136401218893,8,No top-two China export-destination exposure,FALSE,FALSE,FALSE,FALSE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
UKR,Ukraine,Europe & Central Asia,9.157562669765604e-4,-0.05739950420677283,0.1501064560889394,0.026111259492676408,0.050883149652157574,0.024771890159481166,12,7,0.02584415080236177,0.0477900823142445,0.021945931511882733,2,China top-two export destination post-2009,TRUE,TRUE,FALSE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
USA,United States,North America,0.00451554338020511,-0.21916826427006597,0.06614796214918715,0.04094110069908501,0.08894639481689967,0.04800529411781466,12,7,0.03393460036215694,0.07563932975387819,0.04170472939172125,3,No top-two China export-destination exposure,TRUE,TRUE,TRUE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
VEN,Venezuela,Latin America & Caribbean,0,0.3131926408474126,0.1376671489126093,0.018203533349317753,0.12830892393285767,0.11010539058353992,12,7,0.01767565473053511,0.1263713245675517,0.10869566983701659,2,China top-two export destination post-2009,TRUE,TRUE,TRUE,TRUE,"The treated unit (BRA) has NO dose coordinate on either arm and is added to every high-dose subgroup UNCONDITIONALLY, not by clearing the cutoff. It is absent from donor_china_exposure.csv by construction, so the all-sector arm cannot supply a dose for it; the goods arm could, and deliberately does not, so that the two arms treat the treated unit identically and the subgroup membership of the treated unit never depends on the exposure quantity under test. Brazil never enters the OLS fit, the quartile cutoff or the dose correlations."
