min_duration_years,audit_role,iso3c,country_name,first_year_in_panel,last_year_in_panel,trade_years_observed,ever_observed_china_top,first_observed_china_top_year,n_observed_china_top_periods,n_qualifying_periods,n_short_eligible_periods,n_pre_min_entry_periods,n_no_clean_prior_periods,longest_observed_china_top_period,first_qualifying_entry,sample,ever_treated,treated_years,untreated_years,first_treat
7,never_china_top_control,MWI,Malawi,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,NAM,Namibia,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,NGA,Nigeria,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,NIC,Nicaragua,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,NLD,Netherlands,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,NOR,Norway,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,NPL,Nepal,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,PAK,Pakistan,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,POL,Poland,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,PRT,Portugal,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,PRY,Paraguay,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,ROU,Romania,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,RWA,Rwanda,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,SEN,Senegal,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,SGP,Singapore,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,SLV,El Salvador,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,SUR,Suriname,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,SWE,Sweden,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,SWZ,Eswatini,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,SYR,Syria,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,TGO,Togo,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,TTO,Trinidad & Tobago,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,TUN,Tunisia,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,TUR,Turkey,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,UGA,Uganda,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,USA,United States,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,VCT,St. Vincent & Grenadines,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,WSM,Samoa,1990,2023,33,FALSE,,0,0,0,0,0,0,,switching_allowed,FALSE,0,33,
7,never_china_top_control,CSK,,1990,1992,3,FALSE,,0,0,0,0,0,0,,,,,,
7,never_china_top_control,YUG,,1990,2023,2,FALSE,,0,0,0,0,0,0,,,,,,
7,treated_qualifying,AGO,Angola,1990,2023,33,TRUE,2007,1,1,0,0,0,16,2007,clean_single_spell,TRUE,16,17,2007
7,treated_qualifying,AUS,Australia,1990,2023,33,TRUE,2009,1,1,0,0,0,14,2009,clean_single_spell,TRUE,14,19,2009
7,treated_qualifying,BRA,Brazil,1990,2023,33,TRUE,2009,1,1,0,0,0,14,2009,clean_single_spell,TRUE,14,19,2009
7,treated_qualifying,CHL,Chile,1990,2023,33,TRUE,2007,1,1,0,0,0,16,2007,clean_single_spell,TRUE,16,17,2007
7,treated_qualifying,COD,Congo - Kinshasa,1990,2023,32,TRUE,2008,1,1,0,0,0,14,2008,clean_single_spell,TRUE,14,18,2008
7,treated_qualifying,ERI,Eritrea,1993,2023,30,TRUE,2014,1,1,0,0,0,9,2014,clean_single_spell,TRUE,9,21,2014
7,treated_qualifying,JPN,Japan,1990,2023,33,TRUE,2008,1,1,0,0,0,15,2008,clean_single_spell,TRUE,15,18,2008
7,treated_qualifying,KAZ,Kazakhstan,1992,2023,31,TRUE,1992,2,1,0,1,0,16,2007,clean_single_spell,TRUE,16,15,2007
7,treated_qualifying,KOR,South Korea,1991,2023,32,TRUE,2003,1,1,0,0,0,20,2003,clean_single_spell,TRUE,20,12,2003
7,treated_qualifying,MMR,Myanmar (Burma),1990,2023,33,TRUE,1993,2,1,0,1,0,9,2014,clean_single_spell,TRUE,9,24,2014
7,treated_qualifying,MRT,Mauritania,1990,2023,32,TRUE,2006,1,1,0,0,0,17,2006,clean_single_spell,TRUE,17,15,2006
7,treated_qualifying,MYS,Malaysia,1990,2023,33,TRUE,2009,1,1,0,0,0,14,2009,clean_single_spell,TRUE,14,19,2009
7,treated_qualifying,NZL,New Zealand,1990,2023,33,TRUE,2013,1,1,0,0,0,10,2013,clean_single_spell,TRUE,10,23,2013
7,treated_qualifying,PER,Peru,1990,2023,33,TRUE,2010,1,1,0,0,0,13,2010,clean_single_spell,TRUE,13,20,2010
7,treated_qualifying,PHL,Philippines,1990,2023,33,TRUE,2005,1,1,0,0,0,18,2005,clean_single_spell,TRUE,18,15,2005
7,treated_qualifying,RUS,Russia,1990,2023,31,TRUE,1993,2,1,0,1,0,11,2012,clean_single_spell,TRUE,11,20,2012
7,treated_qualifying,SAU,Saudi Arabia,1990,2023,33,TRUE,2013,1,1,0,0,0,10,2013,clean_single_spell,TRUE,10,23,2013
7,treated_qualifying,SLB,Solomon Islands,1990,2023,33,TRUE,2003,1,1,0,0,0,20,2003,clean_single_spell,TRUE,20,13,2003
7,treated_qualifying,SLE,Sierra Leone,1990,2023,33,TRUE,2012,1,1,0,0,0,11,2012,clean_single_spell,TRUE,11,22,2012
7,treated_qualifying,THA,Thailand,1990,2023,33,TRUE,2008,1,1,0,0,0,14,2008,clean_single_spell,TRUE,14,18,2008
7,treated_qualifying,TKM,Turkmenistan,1992,2023,31,TRUE,2010,1,1,0,0,0,13,2010,clean_single_spell,TRUE,13,18,2010
7,treated_qualifying,URY,Uruguay,1990,2023,33,TRUE,2013,1,1,0,0,0,10,2013,clean_single_spell,TRUE,10,23,2013
7,treated_qualifying,ZAF,South Africa,1994,2023,29,TRUE,2009,1,1,0,0,0,14,2009,clean_single_spell,TRUE,14,15,2009
7,treated_qualifying,AGO,Angola,1990,2023,33,TRUE,2007,1,1,0,0,0,16,2007,risk_set_restricted,TRUE,16,17,2007
7,treated_qualifying,AUS,Australia,1990,2023,33,TRUE,2009,1,1,0,0,0,14,2009,risk_set_restricted,TRUE,14,19,2009
7,treated_qualifying,BRA,Brazil,1990,2023,33,TRUE,2009,1,1,0,0,0,14,2009,risk_set_restricted,TRUE,14,19,2009
7,treated_qualifying,CHL,Chile,1990,2023,33,TRUE,2007,1,1,0,0,0,16,2007,risk_set_restricted,TRUE,16,17,2007
7,treated_qualifying,COD,Congo - Kinshasa,1990,2023,32,TRUE,2008,1,1,0,0,0,14,2008,risk_set_restricted,TRUE,14,18,2008
7,treated_qualifying,COG,Congo - Brazzaville,1990,2023,33,TRUE,2003,2,1,1,0,0,12,2011,risk_set_restricted,TRUE,12,18,2011
7,treated_qualifying,CUB,Cuba,1990,2023,33,TRUE,2004,2,1,1,0,0,12,2004,risk_set_restricted,TRUE,12,14,2004
7,treated_qualifying,ERI,Eritrea,1993,2023,30,TRUE,2014,1,1,0,0,0,9,2014,risk_set_restricted,TRUE,9,21,2014
7,treated_qualifying,IDN,Indonesia,1990,2023,33,TRUE,2013,2,1,1,0,0,7,2016,risk_set_restricted,TRUE,7,25,2016
7,treated_qualifying,IRN,Iran,1990,2023,33,TRUE,2007,2,1,1,0,0,13,2007,risk_set_restricted,TRUE,13,17,2007
7,treated_qualifying,JPN,Japan,1990,2023,33,TRUE,2008,1,1,0,0,0,15,2008,risk_set_restricted,TRUE,15,18,2008
7,treated_qualifying,KAZ,Kazakhstan,1992,2023,31,TRUE,1992,2,1,0,1,0,16,2007,risk_set_restricted,TRUE,16,15,2007
7,treated_qualifying,KOR,South Korea,1991,2023,32,TRUE,2003,1,1,0,0,0,20,2003,risk_set_restricted,TRUE,20,12,2003
7,treated_qualifying,MMR,Myanmar (Burma),1990,2023,33,TRUE,1993,2,1,0,1,0,9,2014,risk_set_restricted,TRUE,9,24,2014
7,treated_qualifying,MRT,Mauritania,1990,2023,32,TRUE,2006,1,1,0,0,0,17,2006,risk_set_restricted,TRUE,17,15,2006
7,treated_qualifying,MYS,Malaysia,1990,2023,33,TRUE,2009,1,1,0,0,0,14,2009,risk_set_restricted,TRUE,14,19,2009
7,treated_qualifying,NZL,New Zealand,1990,2023,33,TRUE,2013,1,1,0,0,0,10,2013,risk_set_restricted,TRUE,10,23,2013
7,treated_qualifying,OMN,Oman,1990,2023,33,TRUE,2000,2,1,1,0,0,19,2004,risk_set_restricted,TRUE,19,13,2004
7,treated_qualifying,PER,Peru,1990,2023,33,TRUE,2010,1,1,0,0,0,13,2010,risk_set_restricted,TRUE,13,20,2010
7,treated_qualifying,PHL,Philippines,1990,2023,33,TRUE,2005,1,1,0,0,0,18,2005,risk_set_restricted,TRUE,18,15,2005
7,treated_qualifying,PRK,North Korea,1991,2023,32,TRUE,1993,4,1,2,1,0,12,2008,risk_set_restricted,TRUE,12,13,2008
7,treated_qualifying,RUS,Russia,1990,2023,31,TRUE,1993,2,1,0,1,0,11,2012,risk_set_restricted,TRUE,11,20,2012
7,treated_qualifying,SAU,Saudi Arabia,1990,2023,33,TRUE,2013,1,1,0,0,0,10,2013,risk_set_restricted,TRUE,10,23,2013
7,treated_qualifying,SLB,Solomon Islands,1990,2023,33,TRUE,2003,1,1,0,0,0,20,2003,risk_set_restricted,TRUE,20,13,2003
7,treated_qualifying,SLE,Sierra Leone,1990,2023,33,TRUE,2012,1,1,0,0,0,11,2012,risk_set_restricted,TRUE,11,22,2012
7,treated_qualifying,THA,Thailand,1990,2023,33,TRUE,2008,1,1,0,0,0,14,2008,risk_set_restricted,TRUE,14,18,2008
7,treated_qualifying,TKM,Turkmenistan,1992,2023,31,TRUE,2010,1,1,0,0,0,13,2010,risk_set_restricted,TRUE,13,18,2010
7,treated_qualifying,URY,Uruguay,1990,2023,33,TRUE,2013,1,1,0,0,0,10,2013,risk_set_restricted,TRUE,10,23,2013
7,treated_qualifying,YEM,Yemen,1991,2023,32,TRUE,1993,6,1,3,2,0,11,2005,risk_set_restricted,TRUE,11,13,2005
7,treated_qualifying,ZAF,South Africa,1994,2023,29,TRUE,2009,1,1,0,0,0,14,2009,risk_set_restricted,TRUE,14,15,2009
7,treated_qualifying,ZWE,Zimbabwe,1990,2023,33,TRUE,2011,2,1,1,0,0,7,2011,risk_set_restricted,TRUE,7,21,2011
7,treated_qualifying,AGO,Angola,1990,2023,33,TRUE,2007,1,1,0,0,0,16,2007,switching_allowed,TRUE,16,17,2007
7,treated_qualifying,AUS,Australia,1990,2023,33,TRUE,2009,1,1,0,0,0,14,2009,switching_allowed,TRUE,14,19,2009
7,treated_qualifying,BRA,Brazil,1990,2023,33,TRUE,2009,1,1,0,0,0,14,2009,switching_allowed,TRUE,14,19,2009
7,treated_qualifying,CHL,Chile,1990,2023,33,TRUE,2007,1,1,0,0,0,16,2007,switching_allowed,TRUE,16,17,2007
7,treated_qualifying,COG,Congo - Brazzaville,1990,2023,33,TRUE,2003,2,1,1,0,0,12,2011,switching_allowed,TRUE,12,21,2011
7,treated_qualifying,CUB,Cuba,1990,2023,33,TRUE,2004,2,1,1,0,0,12,2004,switching_allowed,TRUE,12,21,2004
7,treated_qualifying,IDN,Indonesia,1990,2023,33,TRUE,2013,2,1,1,0,0,7,2016,switching_allowed,TRUE,7,26,2016
7,treated_qualifying,IRN,Iran,1990,2023,33,TRUE,2007,2,1,1,0,0,13,2007,switching_allowed,TRUE,13,20,2007
7,treated_qualifying,JPN,Japan,1990,2023,33,TRUE,2008,1,1,0,0,0,15,2008,switching_allowed,TRUE,15,18,2008
7,treated_qualifying,MMR,Myanmar (Burma),1990,2023,33,TRUE,1993,2,1,0,1,0,9,2014,switching_allowed,TRUE,9,24,2014
7,treated_qualifying,MYS,Malaysia,1990,2023,33,TRUE,2009,1,1,0,0,0,14,2009,switching_allowed,TRUE,14,19,2009
7,treated_qualifying,NZL,New Zealand,1990,2023,33,TRUE,2013,1,1,0,0,0,10,2013,switching_allowed,TRUE,10,23,2013
7,treated_qualifying,OMN,Oman,1990,2023,33,TRUE,2000,2,1,1,0,0,19,2004,switching_allowed,TRUE,19,14,2004
7,treated_qualifying,PER,Peru,1990,2023,33,TRUE,2010,1,1,0,0,0,13,2010,switching_allowed,TRUE,13,20,2010
7,treated_qualifying,PHL,Philippines,1990,2023,33,TRUE,2005,1,1,0,0,0,18,2005,switching_allowed,TRUE,18,15,2005
7,treated_qualifying,SAU,Saudi Arabia,1990,2023,33,TRUE,2013,1,1,0,0,0,10,2013,switching_allowed,TRUE,10,23,2013
7,treated_qualifying,SLB,Solomon Islands,1990,2023,33,TRUE,2003,1,1,0,0,0,20,2003,switching_allowed,TRUE,20,13,2003
7,treated_qualifying,SLE,Sierra Leone,1990,2023,33,TRUE,2012,1,1,0,0,0,11,2012,switching_allowed,TRUE,11,22,2012
7,treated_qualifying,THA,Thailand,1990,2023,33,TRUE,2008,1,1,0,0,0,14,2008,switching_allowed,TRUE,14,19,2008
7,treated_qualifying,URY,Uruguay,1990,2023,33,TRUE,2013,1,1,0,0,0,10,2013,switching_allowed,TRUE,10,23,2013
7,treated_qualifying,ZWE,Zimbabwe,1990,2023,33,TRUE,2011,2,1,1,0,0,7,2011,switching_allowed,TRUE,7,26,2011
