iso3c,year,old_treatment,old_outcome,new_treatment,new_outcome,master_treatment,master_china_top_status,master_country_role,master_row_status,row_change
POL,2007,0,1.659141,0,1.659141,0,0,never_observed_china_top_control,included_estimation,unchanged
POL,2008,0,1.7047151,0,1.7047151,0,0,never_observed_china_top_control,included_estimation,unchanged
POL,2009,0,1.8175853,0,1.8175853000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
POL,2010,0,1.9217247,0,1.9217247,0,0,never_observed_china_top_control,included_estimation,unchanged
POL,2011,0,1.7882889999999998,0,1.7882889999999998,0,0,never_observed_china_top_control,included_estimation,unchanged
POL,2012,0,1.8676467,0,1.8676466999999999,0,0,never_observed_china_top_control,included_estimation,unchanged
POL,2013,0,1.5189858,0,1.5189858,0,0,never_observed_china_top_control,included_estimation,unchanged
POL,2014,0,1.8509844,0,1.8509844000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
POL,2015,0,1.3856982,0,1.3856982,0,0,never_observed_china_top_control,included_estimation,unchanged
POL,2016,0,1.5832659,0,1.5832659,0,0,never_observed_china_top_control,included_estimation,unchanged
POL,2017,0,1.4701512,0,1.4701512,0,0,never_observed_china_top_control,included_estimation,unchanged
POL,2018,0,1.7205106,0,1.7205106000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
POL,2019,0,1.5552244,0,1.5552244,0,0,never_observed_china_top_control,included_estimation,unchanged
POL,2020,0,1.7775484,0,1.7775484000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
POL,2021,0,1.4690751,0,1.4690751,0,0,never_observed_china_top_control,included_estimation,unchanged
POL,2022,0,2.360588,0,2.360588,0,0,never_observed_china_top_control,included_estimation,unchanged
PRK,1991,0,1.1113699,0,1.1113699000000001,0,0,treated_qualifying,included_estimation,unchanged
PRK,1992,0,0.6693266,0,0.6693266,0,0,treated_qualifying,included_estimation,unchanged
PRK,1994,0,0.2975160000000001,0,0.2975160000000001,0,0,treated_qualifying,included_estimation,unchanged
PRK,1995,0,0.2053119999999999,0,0.20531199999999994,0,0,treated_qualifying,included_estimation,unchanged
PRK,1996,0,0.6635820000000001,0,0.6635820000000001,0,0,treated_qualifying,included_estimation,unchanged
PRK,1997,0,0.905484,0,0.905484,0,0,treated_qualifying,included_estimation,unchanged
PRK,1998,0,1.4722289,0,1.4722289,0,0,treated_qualifying,included_estimation,unchanged
PRK,1999,0,0.9718896,0,0.9718896,0,0,treated_qualifying,included_estimation,unchanged
PRK,2000,0,0.6949623999999999,0,0.6949623999999999,0,0,treated_qualifying,included_estimation,unchanged
PRK,2001,0,1.0017847,0,1.0017847,0,0,treated_qualifying,included_estimation,unchanged
PRK,2006,0,0.142737,0,0.142737,0,0,treated_qualifying,included_estimation,unchanged
PRK,2007,0,0.6480499999999999,0,0.6480499999999999,0,0,treated_qualifying,included_estimation,unchanged
PRK,2008,1,0.7477809,1,0.7477809,1,1,treated_qualifying,included_estimation,unchanged
PRK,2009,1,1.0078157,1,1.0078157,1,1,treated_qualifying,included_estimation,unchanged
PRK,2010,1,1.3221733000000002,1,1.3221733000000002,1,1,treated_qualifying,included_estimation,unchanged
PRK,2011,1,1.01206,1,1.01206,1,1,treated_qualifying,included_estimation,unchanged
PRK,2012,1,1.2532763,1,1.2532763,1,1,treated_qualifying,included_estimation,unchanged
PRK,2013,1,1.6758302,1,1.6758302,1,1,treated_qualifying,included_estimation,unchanged
PRK,2014,1,1.2694416,1,1.2694416,1,1,treated_qualifying,included_estimation,unchanged
PRK,2015,1,0.243917,1,0.24391700000000002,1,1,treated_qualifying,included_estimation,unchanged
PRK,2016,1,0.19761929999999991,1,0.19761929999999994,1,1,treated_qualifying,included_estimation,unchanged
PRK,2017,1,0.1543839,1,0.1543839,1,1,treated_qualifying,included_estimation,unchanged
PRK,2018,1,0.1542616,1,0.1542616,1,1,treated_qualifying,included_estimation,unchanged
PRK,2019,1,0.18747,1,0.18747,1,1,treated_qualifying,included_estimation,unchanged
PRT,1990,0,1.788385,0,1.788385,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,1991,0,1.6865921,0,1.6865921,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,1992,0,2.0599714,0,2.0599714000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,1993,0,2.875993,0,2.8759930000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,1994,0,3.0933919999999997,0,3.0933919999999997,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,1995,0,2.737457,0,2.737457,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,1996,0,2.792636,0,2.792636,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,1997,0,2.634891,0,2.634891,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,1998,0,1.6102061,0,1.6102061,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,1999,0,1.7706714,0,1.7706714,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2000,0,1.7804916,0,1.7804916,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2001,0,1.6500993,0,1.6500993,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2002,0,1.6921626,0,1.6921625999999999,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2003,0,2.0287362,0,2.0287362,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2004,0,1.8044318,0,1.8044318000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2005,0,1.6425509,0,1.6425509,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2006,0,1.8538081,0,1.8538081000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2007,0,1.5942192,0,1.5942192,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2008,0,1.5840307,0,1.5840307,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2009,0,1.5142196,0,1.5142196,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2010,0,1.7841812,0,1.7841812,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2011,0,1.6624439,0,1.6624439,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2012,0,1.7678878,0,1.7678878,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2013,0,1.4210951,0,1.4210951,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2014,0,1.7861878,0,1.7861878,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2015,0,1.1397978,0,1.1397978,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2016,0,1.392827,0,1.392827,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2017,0,1.3830072,0,1.3830072,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2018,0,1.4182415000000002,0,1.4182415000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2019,0,1.4181604,0,1.4181604,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2020,0,1.5882134,0,1.5882133999999999,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2021,0,1.2720101,0,1.2720101,0,0,never_observed_china_top_control,included_estimation,unchanged
PRT,2022,0,2.196842,0,2.196842,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,1990,0,0.0872832,0,0.0872832,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,1991,0,0.22531502,0,0.22531501999999998,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,1992,0,0.8335125800000001,0,0.8335125800000001,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,1993,0,1.7795266,0,1.7795266,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,1994,0,1.7035541300000001,0,1.7035541299999999,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,1995,0,1.7648493,0,1.7648493,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,1996,0,1.4470611999999998,0,1.4470611999999998,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,1997,0,1.12863308,0,1.12863308,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,1998,0,0.39209131,0,0.39209131,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,1999,0,0.69688425,0,0.69688425,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2000,0,0.8448021000000001,0,0.8448021000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2001,0,0.7468447,0,0.7468447,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2002,0,0.49246064999999994,0,0.49246064999999994,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2003,0,0.86290705,0,0.86290705,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2004,0,0.819471367,0,0.819471367,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2005,0,0.6154039,0,0.6154039,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2006,0,0.7244987,0,0.7244987,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2007,0,0.52281091,0,0.52281091,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2008,0,0.4174374,0,0.4174374,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2009,0,0.2970097,0,0.2970097,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2010,0,0.5046456,0,0.5046456,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2011,0,0.4073113,0,0.4073113,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2012,0,0.661427,0,0.661427,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2013,0,0.6403455,0,0.6403455,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2014,0,0.90241003,0,0.90241003,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2015,0,0.247327233,0,0.24732723299999998,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2016,0,0.40297315,0,0.40297315,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2017,0,0.31870303,0,0.31870303,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2018,0,0.3530459,0,0.3530459,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2019,0,0.182158,0,0.18215800000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2020,0,0.37394460000000007,0,0.37394460000000007,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2021,0,1.1249999999995984e-4,0,1.1249999999995985e-4,0,0,never_observed_china_top_control,included_estimation,unchanged
PRY,2022,0,0.9114291,0,0.9114291,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,1990,0,1.2343860000000002,0,1.2343860000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,1991,0,1.8034331,0,1.8034331,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,1992,0,2.2286724,0,2.2286723999999998,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,1993,0,2.954158,0,2.954158,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,1994,0,3.135971,0,3.135971,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,1995,0,2.774965,0,2.774965,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,1996,0,2.756903,0,2.756903,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,1997,0,2.522212,0,2.522212,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,1998,0,1.6261281,0,1.6261281,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,1999,0,1.8144704,0,1.8144703999999998,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2000,0,1.8444136,0,1.8444136,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2001,0,1.7204853,0,1.7204853,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2002,0,1.6862406,0,1.6862405999999999,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2003,0,1.9279008,0,1.9279008,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2004,0,1.841881,0,1.841881,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2005,0,1.6895189,0,1.6895189,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2006,0,1.8481036,0,1.8481036,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2007,0,1.6017698,0,1.6017698,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2008,0,1.6824001,0,1.6824001,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2009,0,1.6358453000000002,0,1.6358453000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2010,0,1.8409029,0,1.8409029000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2011,0,1.7464882,0,1.7464882,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2012,0,1.8589347,0,1.8589346999999998,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2013,0,1.4400716999999998,0,1.4400716999999998,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2014,0,1.8028723,0,1.8028723,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2015,0,1.2175132,0,1.2175132,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2016,0,1.6228089,0,1.6228089,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2017,0,1.4755992,0,1.4755992,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2018,0,1.5948636,0,1.5948636,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2019,0,1.5380514,0,1.5380514,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2020,0,1.7334874,0,1.7334874,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2021,0,1.3949931,0,1.3949931,0,0,never_observed_china_top_control,included_estimation,unchanged
ROU,2022,0,2.342447,0,2.342447,0,0,never_observed_china_top_control,included_estimation,unchanged
RUS,1992,0,1.8830814,0,1.8830814,0,0,treated_qualifying,included_estimation,unchanged
RUS,1994,0,2.838399,0,2.838399,0,0,treated_qualifying,included_estimation,unchanged
RUS,1995,0,2.743495,0,2.7434950000000002,0,0,treated_qualifying,included_estimation,unchanged
RUS,1996,0,2.1123349,0,2.1123349,0,0,treated_qualifying,included_estimation,unchanged
RUS,1997,0,1.7607592,0,1.7607592,0,0,treated_qualifying,included_estimation,unchanged
RUS,1998,0,0.9293515,0,0.9293515000000001,0,0,treated_qualifying,included_estimation,unchanged
RUS,1999,0,1.0692707,0,1.0692707,0,0,treated_qualifying,included_estimation,unchanged
RUS,2000,0,0.9453868,0,0.9453868000000001,0,0,treated_qualifying,included_estimation,unchanged
RUS,2001,0,0.7704768,0,0.7704768,0,0,treated_qualifying,included_estimation,unchanged
RUS,2002,0,0.8075085,0,0.8075085,0,0,treated_qualifying,included_estimation,unchanged
RUS,2003,0,1.210371,0,1.210371,0,0,treated_qualifying,included_estimation,unchanged
RUS,2004,0,0.9477869,0,0.9477869000000001,0,0,treated_qualifying,included_estimation,unchanged
RUS,2005,0,0.80594149,0,0.80594149,0,0,treated_qualifying,included_estimation,unchanged
RUS,2006,0,0.6584805,0,0.6584805,0,0,treated_qualifying,included_estimation,unchanged
RUS,2007,0,0.54767381,0,0.54767381,0,0,treated_qualifying,included_estimation,unchanged
RUS,2008,0,0.4599933,0,0.4599933,0,0,treated_qualifying,included_estimation,unchanged
RUS,2009,0,0.5922461,0,0.5922461,0,0,treated_qualifying,included_estimation,unchanged
RUS,2010,0,0.8855096600000001,0,0.8855096600000001,0,0,treated_qualifying,included_estimation,unchanged
RUS,2011,0,0.569366,0,0.569366,0,0,treated_qualifying,included_estimation,unchanged
RUS,2012,1,0.9734721,1,0.9734721,1,1,treated_qualifying,included_estimation,unchanged
RUS,2013,1,0.48475119,1,0.48475119,1,1,treated_qualifying,included_estimation,unchanged
RUS,2014,1,0.89537817,1,0.89537817,1,1,treated_qualifying,included_estimation,unchanged
RUS,2015,1,0.4247451,1,0.4247451,1,1,treated_qualifying,included_estimation,unchanged
RUS,2016,1,0.658893,1,0.658893,1,1,treated_qualifying,included_estimation,unchanged
RUS,2017,1,0.4680954,1,0.4680954,1,1,treated_qualifying,included_estimation,unchanged
RUS,2018,1,0.60304981,1,0.60304981,1,1,treated_qualifying,included_estimation,unchanged
RUS,2019,1,0.46355295,1,0.46355295,1,1,treated_qualifying,included_estimation,unchanged
RUS,2020,1,0.6381400500000001,1,0.6381400500000001,1,1,treated_qualifying,included_estimation,unchanged
RUS,2021,1,0.3751375,1,0.3751375,1,1,treated_qualifying,included_estimation,unchanged
RUS,2022,1,0.5770019,1,0.5770019,1,1,treated_qualifying,included_estimation,unchanged
RWA,1990,0,0.3940382999999999,0,0.39403829999999995,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,1991,0,0.26086060000000005,0,0.26086060000000005,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,1992,0,0.3261326,0,0.3261326,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,1993,0,1.1192902,0,1.1192902,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,1994,0,1.4111215,0,1.4111215,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,1995,0,1.1552449,0,1.1552449,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,1996,0,0.8650335999999998,0,0.8650335999999998,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,1997,0,1.5024664,0,1.5024664,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,1998,0,0.34676931,0,0.34676931,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,1999,0,0.13719099999999995,0,0.13719099999999995,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2000,0,0.08801880000000006,0,0.08801880000000006,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2001,0,0.287992,0,0.287992,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2002,0,0.18216619999999992,0,0.18216619999999994,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2003,0,1.0785241,0,1.0785241,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2004,0,0.2199412000000001,0,0.21994120000000006,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2005,0,0.05322990000000005,0,0.05322990000000005,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2006,0,0.3816224,0,0.38162240000000003,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2007,0,0.373055,0,0.373055,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2008,0,0.2541483,0,0.2541483,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2009,0,0.1993401,0,0.19934010000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2010,0,0.47061700000000006,0,0.47061700000000006,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2011,0,0.5519068,0,0.5519068,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2012,0,0.6936905,0,0.6936905,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2013,0,0.1151103,0,0.1151103,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2014,0,0.4609387,0,0.46093870000000003,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2015,0,0.1880287,0,0.18802870000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2016,0,0.07842670000000002,0,0.07842670000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2017,0,0.19850929999999997,0,0.19850929999999997,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2018,0,0.48281073,0,0.48281073,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2019,0,0.2353503,0,0.2353503,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2020,0,0.43126290000000006,0,0.43126290000000006,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2021,0,0.15068909999999996,0,0.15068909999999996,0,0,never_observed_china_top_control,included_estimation,unchanged
RWA,2022,0,1.00334639,0,1.00334639,0,0,never_observed_china_top_control,included_estimation,unchanged
SAU,1990,0,0.4067636,0,0.4067636,0,0,treated_qualifying,included_estimation,unchanged
SAU,1991,0,0.5488073,0,0.5488073,0,0,treated_qualifying,included_estimation,unchanged
SAU,1992,0,0.2795844,0,0.2795844,0,0,treated_qualifying,included_estimation,unchanged
SAU,1993,0,1.0657551,0,1.0657551,0,0,treated_qualifying,included_estimation,unchanged
SAU,1994,0,1.0299258,0,1.0299258,0,0,treated_qualifying,included_estimation,unchanged
SAU,1995,0,0.8474044000000001,0,0.8474044000000001,0,0,treated_qualifying,included_estimation,unchanged
SAU,1996,0,0.4815966999999999,0,0.4815966999999999,0,0,treated_qualifying,included_estimation,unchanged
SAU,1997,0,0.4408156000000001,0,0.4408156000000001,0,0,treated_qualifying,included_estimation,unchanged
SAU,1998,0,0.4004727,0,0.40047269999999996,0,0,treated_qualifying,included_estimation,unchanged
SAU,1999,0,0.02536729999999998,0,0.02536729999999998,0,0,treated_qualifying,included_estimation,unchanged
SAU,2000,0,0.3309933999999999,0,0.3309933999999999,0,0,treated_qualifying,included_estimation,unchanged
SAU,2001,0,0.09934759999999998,0,0.09934759999999998,0,0,treated_qualifying,included_estimation,unchanged
SAU,2002,0,0.5968903999999999,0,0.5968903999999999,0,0,treated_qualifying,included_estimation,unchanged
SAU,2003,0,0.4289478,0,0.4289478,0,0,treated_qualifying,included_estimation,unchanged
SAU,2004,0,0.444366,0,0.44436600000000004,0,0,treated_qualifying,included_estimation,unchanged
SAU,2005,0,0.23547279999999993,0,0.23547279999999993,0,0,treated_qualifying,included_estimation,unchanged
SAU,2006,0,0.2350219,0,0.2350219,0,0,treated_qualifying,included_estimation,unchanged
SAU,2007,0,0.2102970999999999,0,0.2102970999999999,0,0,treated_qualifying,included_estimation,unchanged
SAU,2008,0,0.284273,0,0.284273,0,0,treated_qualifying,included_estimation,unchanged
SAU,2009,0,0.17260929999999997,0,0.17260929999999997,0,0,treated_qualifying,included_estimation,unchanged
SAU,2010,0,0.0974946,0,0.09749459999999999,0,0,treated_qualifying,included_estimation,unchanged
SAU,2011,0,0.03600740000000002,0,0.03600740000000002,0,0,treated_qualifying,included_estimation,unchanged
SAU,2012,0,0.35153029999999996,0,0.35153029999999996,0,0,treated_qualifying,included_estimation,unchanged
SAU,2013,1,0.3734626,1,0.3734626,1,1,treated_qualifying,included_estimation,unchanged
SAU,2014,1,0.22685560000000005,1,0.22685560000000005,1,1,treated_qualifying,included_estimation,unchanged
SAU,2015,1,0.7046454999999999,1,0.7046454999999999,1,1,treated_qualifying,included_estimation,unchanged
SAU,2016,1,0.3160269,1,0.3160269,1,1,treated_qualifying,included_estimation,unchanged
SAU,2017,1,0.2461311,1,0.2461311,1,1,treated_qualifying,included_estimation,unchanged
SAU,2018,1,0.18005519999999997,1,0.18005519999999997,1,1,treated_qualifying,included_estimation,unchanged
SAU,2019,1,0.06446780000000002,1,0.06446780000000002,1,1,treated_qualifying,included_estimation,unchanged
SAU,2020,1,0.02964840000000002,1,0.02964840000000002,1,1,treated_qualifying,included_estimation,unchanged
SAU,2021,1,0.00737560000000003,1,0.007375600000000038,1,1,treated_qualifying,included_estimation,unchanged
SAU,2022,1,0.3835009,1,0.38350090000000003,1,1,treated_qualifying,included_estimation,unchanged
SDN,1991,0,1.0418319,0,1.0418319,0,0,treated_qualifying,included_estimation,unchanged
SDN,1992,0,1.2650456,0,1.2650455999999999,0,0,treated_qualifying,included_estimation,unchanged
SDN,1993,0,0.3787559999999998,0,0.37875599999999987,0,0,treated_qualifying,included_estimation,unchanged
SDN,1994,0,0.38218800000000003,0,0.38218799999999997,0,0,treated_qualifying,included_estimation,unchanged
SDN,1995,0,0.39453399999999994,0,0.39453399999999994,0,0,treated_qualifying,included_estimation,unchanged
SDN,1996,0,0.443289,0,0.44328900000000004,0,0,treated_qualifying,included_estimation,unchanged
SDN,1997,0,0.5005459999999999,0,0.5005459999999999,0,0,treated_qualifying,included_estimation,unchanged
SDN,1998,0,1.0121619,0,1.0121619,0,0,treated_qualifying,included_estimation,unchanged
SDN,1999,0,0.8624096,0,0.8624096,0,0,treated_qualifying,included_estimation,unchanged
SDN,2000,1,0.7776703999999999,1,0.7776703999999999,1,1,treated_qualifying,included_estimation,unchanged
SDN,2001,1,0.9714627,1,0.9714626999999999,1,1,treated_qualifying,included_estimation,unchanged
SDN,2002,1,1.1294474,1,1.1294474,1,1,treated_qualifying,included_estimation,unchanged
SDN,2003,1,0.02667319999999995,1,0.026673199999999953,1,1,treated_qualifying,included_estimation,unchanged
SDN,2004,1,0.20814699999999983,1,0.20814699999999986,1,1,treated_qualifying,included_estimation,unchanged
SDN,2005,1,0.4793816,1,0.47938159999999996,1,1,treated_qualifying,included_estimation,unchanged
SEN,1990,0,0.4033565,0,0.4033565,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,1991,0,0.3790122,0,0.37901219999999997,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,1992,0,0.02684260000000005,0,0.02684260000000005,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,1993,0,1.0108114,0,1.0108114000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,1994,0,1.2061939,0,1.2061939,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,1995,0,0.9403559,0,0.9403559000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,1996,0,0.930245,0,0.9302449999999999,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,1997,0,0.8199721,0,0.8199721,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,1998,0,0.04849029999999998,0,0.048490299999999986,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,1999,0,0.3061193,0,0.3061193,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,2000,0,0.34074970000000004,0,0.34074970000000004,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,2001,0,0.07473160000000001,0,0.07473160000000001,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,2002,0,0.02692079999999996,0,0.026920799999999967,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,2003,0,0.12701759999999995,0,0.12701759999999995,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,2004,0,0.00613739999999995,0,0.0061373999999999596,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,2005,0,0.00689620000000001,0,0.006896200000000019,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,2006,0,0.101174,0,0.10117399999999999,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,2007,0,0.1861889,0,0.1861889,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,2008,0,0.15023750000000002,0,0.15023750000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,2009,0,0.13226059999999995,0,0.13226059999999995,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,2010,0,0.09022780000000008,0,0.09022780000000008,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,2011,0,0.342144,0,0.342144,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,2012,0,0.3581484,0,0.3581484,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,2013,0,0.14194289999999998,0,0.14194289999999998,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,2014,0,0.16719700000000004,0,0.16719700000000004,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,2015,0,0.4697500999999999,0,0.46975009999999995,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,2016,0,0.14639539999999995,0,0.14639539999999995,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,2017,0,0.1836526,0,0.1836526,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,2018,0,0.1841976,0,0.18419760000000002,0,0,never_observed_china_top_control,included_estimation,unchanged
SEN,2019,0,0.15772240000000004,0,0.15772240000000004,0,0,never_observed_china_top_control,included_estimation,unchanged
