source,metric,metric_label,iso3c,country_name,year,top1_partner_iso3,top1_partner_name,top1_value_musd,top2_partner_iso3,top2_partner_name,top2_value_musd,top1_top2_margin_musd,top1_top2_margin_share
BPM6,services_exports_only,Serviços: exportações,FRA,France,2009,USA,United States,20489.271767,GBR,United Kingdom,20174.722787000002,314.54897999999594,0.015351886761861796
BPM6,services_exports_only,Serviços: exportações,FRA,France,2010,USA,United States,20661.582146,GBR,United Kingdom,20173.674485000003,487.90766099999746,0.023614244908851494
BPM6,services_exports_only,Serviços: exportações,FRA,France,2011,DEU,Germany,24710.533915999997,USA,United States,22813.605066999997,1896.928849,0.07676600009730038
BPM6,services_exports_only,Serviços: exportações,FRA,France,2012,DEU,Germany,24674.920339,USA,United States,22816.91895,1858.001389000001,0.07529918490003523
BPM6,services_exports_only,Serviços: exportações,GAB,Gabon,2005,FRA,France,81.91666500000002,USA,United States,44.249174000000004,37.66749100000002,0.4598269595081783
BPM6,services_exports_only,Serviços: exportações,GAB,Gabon,2006,FRA,France,89.209881,USA,United States,57.228827,31.981053999999993,0.3584922840553951
BPM6,services_exports_only,Serviços: exportações,GAB,Gabon,2007,FRA,France,104.56440900000001,USA,United States,64.91367600000001,39.650733,0.37919913074820705
BPM6,services_exports_only,Serviços: exportações,GAB,Gabon,2008,FRA,France,120.68307499999999,USA,United States,67.938434,52.74464099999999,0.4370508540654934
BPM6,services_exports_only,Serviços: exportações,GAB,Gabon,2009,FRA,France,117.708486,USA,United States,72.181956,45.526529999999994,0.3867735585351085
BPM6,services_exports_only,Serviços: exportações,GAB,Gabon,2010,FRA,France,123.54758400000001,CHN,China,72.909036,50.638548000000014,0.40987080734820364
BPM6,services_exports_only,Serviços: exportações,GAB,Gabon,2011,FRA,France,136.437964,CHN,China,104.751975,31.685988999999992,0.2322373338845777
BPM6,services_exports_only,Serviços: exportações,GAB,Gabon,2012,FRA,France,115.62408699999999,CHN,China,110.26430500000001,5.359781999999981,0.04635523738232832
BPM6,services_exports_only,Serviços: exportações,GBR,United Kingdom,2005,USA,United States,41767.65947,DEU,Germany,17718.474888000004,24049.184581999994,0.5757848269969147
BPM6,services_exports_only,Serviços: exportações,GBR,United Kingdom,2006,USA,United States,50668.543979,DEU,Germany,19317.480595000005,31351.063383999997,0.6187480618545839
BPM6,services_exports_only,Serviços: exportações,GBR,United Kingdom,2007,USA,United States,57746.757624,DEU,Germany,22176.510259999995,35570.247364,0.6159696029273986
BPM6,services_exports_only,Serviços: exportações,GBR,United Kingdom,2008,USA,United States,57510.15833400001,DEU,Germany,22840.509611999998,34669.64872200001,0.6028439101254103
BPM6,services_exports_only,Serviços: exportações,GBR,United Kingdom,2009,USA,United States,49169.189903,DEU,Germany,18638.691903,30530.498,0.6209274153230907
BPM6,services_exports_only,Serviços: exportações,GBR,United Kingdom,2010,USA,United States,53388.300141,DEU,Germany,20030.372506999996,33357.92763400001,0.6248171892699483
BPM6,services_exports_only,Serviços: exportações,GBR,United Kingdom,2011,USA,United States,63774.769894,DEU,Germany,22718.320024,41056.44987,0.6437726069139864
BPM6,services_exports_only,Serviços: exportações,GBR,United Kingdom,2012,USA,United States,65769.923152,DEU,Germany,22508.922954,43261.000198,0.6577626690853823
BPM6,services_exports_only,Serviços: exportações,GEO,Georgia,2005,USA,United States,120.15238999999998,DEU,Germany,52.034808,68.11758199999998,0.566926567170241
BPM6,services_exports_only,Serviços: exportações,GEO,Georgia,2006,USA,United States,173.47554399999999,DEU,Germany,67.22683199999999,106.248712,0.6124708391172419
BPM6,services_exports_only,Serviços: exportações,GEO,Georgia,2007,USA,United States,212.258772,DEU,Germany,80.101612,132.15715999999998,0.6226228426498198
BPM6,services_exports_only,Serviços: exportações,GEO,Georgia,2008,USA,United States,219.12962299999998,DEU,Germany,77.274417,141.85520599999998,0.6473575049230108
BPM6,services_exports_only,Serviços: exportações,GEO,Georgia,2009,USA,United States,207.755731,DEU,Germany,65.379324,142.376407,0.6853067605629614
BPM6,services_exports_only,Serviços: exportações,GEO,Georgia,2010,USA,United States,247.84043700000004,DEU,Germany,93.166759,154.67367800000005,0.6240857217339397
BPM6,services_exports_only,Serviços: exportações,GEO,Georgia,2011,USA,United States,266.68604899999997,DEU,Germany,137.21066099999996,129.475388,0.4854974172271007
BPM6,services_exports_only,Serviços: exportações,GEO,Georgia,2012,USA,United States,308.15146000000004,RUS,Russia,176.315711,131.83574900000005,0.4278277604136616
BPM6,services_exports_only,Serviços: exportações,GHA,Ghana,2005,USA,United States,223.488974,GBR,United Kingdom,185.935811,37.55316300000001,0.16803139021972516
BPM6,services_exports_only,Serviços: exportações,GHA,Ghana,2006,USA,United States,308.7260739999999,GBR,United Kingdom,202.889731,105.83634299999991,0.342816340805733
BPM6,services_exports_only,Serviços: exportações,GHA,Ghana,2007,USA,United States,356.4901589999999,GBR,United Kingdom,244.77430499999997,111.71585399999992,0.31337710503251215
BPM6,services_exports_only,Serviços: exportações,GHA,Ghana,2008,USA,United States,381.61228600000004,GBR,United Kingdom,230.489506,151.12278000000003,0.3960113066171041
BPM6,services_exports_only,Serviços: exportações,GHA,Ghana,2009,USA,United States,377.864975,GBR,United Kingdom,233.12522900000002,144.739746,0.38304620850344756
BPM6,services_exports_only,Serviços: exportações,GHA,Ghana,2010,USA,United States,359.4977099999999,BEL,Belgium,204.809395,154.68831499999993,0.4302901261874518
BPM6,services_exports_only,Serviços: exportações,GHA,Ghana,2011,USA,United States,419.350273,GBR,United Kingdom,244.32874600000005,175.02152699999996,0.41736356995289225
BPM6,services_exports_only,Serviços: exportações,GHA,Ghana,2012,USA,United States,467.32217299999996,GBR,United Kingdom,340.48084,126.84133299999996,0.2714216023300054
BPM6,services_exports_only,Serviços: exportações,GIN,Guinea,2005,FRA,France,41.446855,BEL,Belgium,17.656184000000003,23.790670999999996,0.5740042519510828
BPM6,services_exports_only,Serviços: exportações,GIN,Guinea,2006,FRA,France,46.101596,BEL,Belgium,18.767447999999998,27.334148000000003,0.5929111000842574
BPM6,services_exports_only,Serviços: exportações,GIN,Guinea,2007,FRA,France,54.637749,BEL,Belgium,24.472972,30.164777,0.5520867450084739
BPM6,services_exports_only,Serviços: exportações,GIN,Guinea,2008,FRA,France,63.707491,BEL,Belgium,36.013452,27.694038999999997,0.4347061635185099
BPM6,services_exports_only,Serviços: exportações,GIN,Guinea,2009,FRA,France,65.816158,BEL,Belgium,33.383398,32.43276,0.4927780804221359
BPM6,services_exports_only,Serviços: exportações,GIN,Guinea,2010,FRA,France,63.332052000000004,BEL,Belgium,30.597977000000004,32.734075000000004,0.5168642727698133
BPM6,services_exports_only,Serviços: exportações,GIN,Guinea,2011,FRA,France,66.359893,BEL,Belgium,33.650125,32.709768,0.4929147188347636
BPM6,services_exports_only,Serviços: exportações,GIN,Guinea,2012,FRA,France,81.626593,GBR,United Kingdom,69.377704,12.248889000000005,0.15006003006887725
BPM6,services_exports_only,Serviços: exportações,GMB,Gambia,2005,USA,United States,83.92994900000001,GBR,United Kingdom,40.326468999999996,43.60348000000001,0.5195222982918768
BPM6,services_exports_only,Serviços: exportações,GMB,Gambia,2006,USA,United States,118.264356,GBR,United Kingdom,48.580559,69.683797,0.5892206185944986
BPM6,services_exports_only,Serviços: exportações,GMB,Gambia,2007,USA,United States,134.74896399999997,GBR,United Kingdom,47.486012,87.26295199999997,0.6475964594429089
BPM6,services_exports_only,Serviços: exportações,GMB,Gambia,2008,USA,United States,144.85981900000002,NLD,Netherlands,51.597307,93.26251200000002,0.6438121533204456
BPM6,services_exports_only,Serviços: exportações,GMB,Gambia,2009,USA,United States,144.15434700000003,GBR,United Kingdom,55.81966299999999,88.33468400000004,0.6127784963709767
BPM6,services_exports_only,Serviços: exportações,GMB,Gambia,2010,USA,United States,142.870659,IND,India,48.093574000000004,94.77708499999999,0.6633768309278953
BPM6,services_exports_only,Serviços: exportações,GMB,Gambia,2011,USA,United States,155.76195399999997,IND,India,67.450241,88.31171299999997,0.5669658779447514
BPM6,services_exports_only,Serviços: exportações,GMB,Gambia,2012,USA,United States,150.394195,GBR,United Kingdom,99.97594799999999,50.41824700000001,0.33524064542517756
BPM6,services_exports_only,Serviços: exportações,GNB,Guinea-Bissau,2005,IND,India,13.767782,BEL,Belgium,4.918283000000001,8.849499,0.6427686754482312
BPM6,services_exports_only,Serviços: exportações,GNB,Guinea-Bissau,2006,IND,India,11.642112999999998,BEL,Belgium,5.237229000000001,6.404883999999997,0.5501478984098503
BPM6,services_exports_only,Serviços: exportações,GNB,Guinea-Bissau,2007,IND,India,14.774806,BEL,Belgium,6.141846,8.63296,0.5843027651259854
BPM6,services_exports_only,Serviços: exportações,GNB,Guinea-Bissau,2008,IND,India,13.911121999999999,BEL,Belgium,8.759516000000001,5.1516059999999975,0.37032282514667025
BPM6,services_exports_only,Serviços: exportações,GNB,Guinea-Bissau,2009,IND,India,11.598822999999998,BEL,Belgium,7.203499000000001,4.395323999999997,0.3789456912998843
BPM6,services_exports_only,Serviços: exportações,GNB,Guinea-Bissau,2010,IND,India,18.076953000000003,BEL,Belgium,6.500290000000001,11.576663000000003,0.6404100845977749
BPM6,services_exports_only,Serviços: exportações,GNB,Guinea-Bissau,2011,IND,India,25.050752,BRA,Brazil,11.512474000000001,13.538277999999998,0.5404339957538998
BPM6,services_exports_only,Serviços: exportações,GNB,Guinea-Bissau,2012,IND,India,18.037096000000002,BRA,Brazil,7.992243000000001,10.044853,0.5568996805250689
BPM6,services_exports_only,Serviços: exportações,GNQ,Equatorial Guinea,2005,MEX,Mexico,35.860852,IND,India,32.607422,3.2534300000000016,0.09072372290541232
BPM6,services_exports_only,Serviços: exportações,GNQ,Equatorial Guinea,2006,IND,India,43.746057,MEX,Mexico,43.214218,0.531838999999998,0.012157415695773404
BPM6,services_exports_only,Serviços: exportações,GNQ,Equatorial Guinea,2007,IND,India,61.544978,CHN,China,57.252059,4.292918999999998,0.06975254747836611
BPM6,services_exports_only,Serviços: exportações,GNQ,Equatorial Guinea,2008,CHN,China,92.602963,MEX,Mexico,78.511478,14.091485000000006,0.15217099478771542
BPM6,services_exports_only,Serviços: exportações,GNQ,Equatorial Guinea,2009,CHN,China,76.01116100000002,MEX,Mexico,62.069585000000004,13.941576000000012,0.18341485403702765
BPM6,services_exports_only,Serviços: exportações,GNQ,Equatorial Guinea,2010,CHN,China,92.539511,IND,India,84.06692500000001,8.472585999999993,0.0915564163722455
BPM6,services_exports_only,Serviços: exportações,GNQ,Equatorial Guinea,2011,CHN,China,134.98343100000002,IND,India,97.926842,37.05658900000003,0.274526945458958
BPM6,services_exports_only,Serviços: exportações,GNQ,Equatorial Guinea,2012,CHN,China,151.42961,IND,India,100.98965900000002,50.43995099999998,0.3330917315312374
BPM6,services_exports_only,Serviços: exportações,GRC,Greece,2005,USA,United States,6040.066692,GBR,United Kingdom,4583.335693,1456.7309990000003,0.24117796595349253
BPM6,services_exports_only,Serviços: exportações,GRC,Greece,2006,USA,United States,5530.700836999999,GBR,United Kingdom,4787.239876999999,743.4609600000003,0.13442436716632705
BPM6,services_exports_only,Serviços: exportações,GRC,Greece,2007,USA,United States,6319.7147319999995,GBR,United Kingdom,4855.741384999999,1463.973347,0.23165180852027106
BPM6,services_exports_only,Serviços: exportações,GRC,Greece,2008,USA,United States,7848.139316999999,GBR,United Kingdom,5395.428328,2452.7109889999992,0.3125213365781029
BPM6,services_exports_only,Serviços: exportações,GRC,Greece,2009,USA,United States,5403.825552,GBR,United Kingdom,4466.8654670000005,936.9600849999997,0.17338829242058398
BPM6,services_exports_only,Serviços: exportações,GRC,Greece,2010,USA,United States,5702.548983,DEU,Germany,4010.3429,1692.2060829999996,0.2967455585291199
BPM6,services_exports_only,Serviços: exportações,GRC,Greece,2011,USA,United States,5264.119148000001,GBR,United Kingdom,4597.693489,666.4256590000005,0.12659775363428008
BPM6,services_exports_only,Serviços: exportações,GRC,Greece,2012,USA,United States,4638.5931200000005,GBR,United Kingdom,4295.197653,343.3954670000003,0.07403009018389616
BPM6,services_exports_only,Serviços: exportações,GRD,Grenada,2005,USA,United States,189.258989,GBR,United Kingdom,35.584452999999996,153.67453600000002,0.8119801168334467
BPM6,services_exports_only,Serviços: exportações,GRD,Grenada,2006,USA,United States,263.41169399999995,GBR,United Kingdom,39.217983999999994,224.19370999999995,0.8511152507906501
BPM6,services_exports_only,Serviços: exportações,GRD,Grenada,2007,USA,United States,300.950892,GBR,United Kingdom,43.086982,257.86391000000003,0.8568305223697427
BPM6,services_exports_only,Serviços: exportações,GRD,Grenada,2008,USA,United States,320.04353399999997,GBR,United Kingdom,48.19955600000001,271.84397799999994,0.849396876113735
BPM6,services_exports_only,Serviços: exportações,GRD,Grenada,2009,USA,United States,318.654218,GBR,United Kingdom,40.60333800000001,278.05088,0.8725786896691887
BPM6,services_exports_only,Serviços: exportações,GRD,Grenada,2010,USA,United States,310.94843299999997,GBR,United Kingdom,38.921573,272.02685999999994,0.8748294930304408
BPM6,services_exports_only,Serviços: exportações,GRD,Grenada,2011,USA,United States,341.6446710000001,GBR,United Kingdom,62.929521,278.71515000000005,0.8158041780198
BPM6,services_exports_only,Serviços: exportações,GRD,Grenada,2012,USA,United States,328.84313099999997,GBR,United Kingdom,33.069143000000004,295.773988,0.8994379389971202
BPM6,services_exports_only,Serviços: exportações,GTM,Guatemala,2005,USA,United States,795.6888580000001,JPN,Japan,39.21568,756.4731780000001,0.9507148056608831
BPM6,services_exports_only,Serviços: exportações,GTM,Guatemala,2006,USA,United States,670.266808,NLD,Netherlands,55.15178699999999,615.115021,0.9177166669425767
BPM6,services_exports_only,Serviços: exportações,GTM,Guatemala,2007,USA,United States,828.8650889999999,NLD,Netherlands,60.485823999999994,768.3792649999999,0.927025730963076
BPM6,services_exports_only,Serviços: exportações,GTM,Guatemala,2008,USA,United States,906.8226159999998,NLD,Netherlands,78.27074499999999,828.5518709999998,0.9136868185475426
BPM6,services_exports_only,Serviços: exportações,GTM,Guatemala,2009,USA,United States,896.779214,NLD,Netherlands,67.99085500000001,828.788359,0.9241832839805317
BPM6,services_exports_only,Serviços: exportações,GTM,Guatemala,2010,USA,United States,897.848544,JPN,Japan,72.79480600000001,825.053738,0.918923067274028
BPM6,services_exports_only,Serviços: exportações,GTM,Guatemala,2011,USA,United States,925.938389,JPN,Japan,83.66434,842.274049,0.9096437290062502
BPM6,services_exports_only,Serviços: exportações,GTM,Guatemala,2012,USA,United States,1010.870837,JPN,Japan,84.86843799999998,926.0023990000001,0.9160442314748467
BPM6,services_exports_only,Serviços: exportações,GUY,Guyana,2005,USA,United States,66.975996,GBR,United Kingdom,17.67678,49.299215999999994,0.7360729058810861
BPM6,services_exports_only,Serviços: exportações,GUY,Guyana,2006,USA,United States,89.115383,GBR,United Kingdom,18.221632999999997,70.89375,0.7955276363453434
BPM6,services_exports_only,Serviços: exportações,GUY,Guyana,2007,USA,United States,101.83377499999999,GBR,United Kingdom,21.059085000000003,80.77468999999999,0.7932013715488796
BPM6,services_exports_only,Serviços: exportações,GUY,Guyana,2008,USA,United States,110.84125700000001,GBR,United Kingdom,21.901557,88.93970000000002,0.8024060932473908
BPM6,services_exports_only,Serviços: exportações,GUY,Guyana,2009,USA,United States,107.564592,CAN,Canada,19.398969,88.16562300000001,0.8196528370599873
BPM6,services_exports_only,Serviços: exportações,GUY,Guyana,2010,USA,United States,110.804575,CAN,Canada,25.000417,85.804158,0.774373783753965
BPM6,services_exports_only,Serviços: exportações,GUY,Guyana,2011,USA,United States,128.870112,CAN,Canada,29.420813,99.44929900000001,0.7717018124419727
BPM6,services_exports_only,Serviços: exportações,GUY,Guyana,2012,USA,United States,126.18582699999999,CAN,Canada,30.104839000000002,96.08098799999999,0.7614245615714037
BPM6,services_exports_only,Serviços: exportações,HND,Honduras,2005,USA,United States,660.4482449999999,DEU,Germany,43.455122,616.993123,0.9342035922890521
BPM6,services_exports_only,Serviços: exportações,HND,Honduras,2006,USA,United States,634.0072429999999,DEU,Germany,43.337604999999996,590.6696379999998,0.9316449370594966
BPM6,services_exports_only,Serviços: exportações,HND,Honduras,2007,USA,United States,651.870475,DEU,Germany,46.290977000000005,605.5794980000001,0.9289874618113361
BPM6,services_exports_only,Serviços: exportações,HND,Honduras,2008,USA,United States,654.184115,DEU,Germany,37.161501,617.022614,0.9431941250973359
BPM6,services_exports_only,Serviços: exportações,HND,Honduras,2009,USA,United States,598.11442,DEU,Germany,45.677121,552.4372989999999,0.9236314667016386
BPM6,services_exports_only,Serviços: exportações,HND,Honduras,2010,USA,United States,629.143412,CHN,China,43.861599,585.281813,0.9302836234737527
BPM6,services_exports_only,Serviços: exportações,HND,Honduras,2011,USA,United States,648.0286189999999,DEU,Germany,53.736819000000004,594.2918,0.9170764725130142
BPM6,services_exports_only,Serviços: exportações,HND,Honduras,2012,USA,United States,681.596353,CHN,China,56.155837,625.440516,0.9176113006578837
BPM6,services_exports_only,Serviços: exportações,HRV,Croatia,2005,DEU,Germany,1629.270417,AUT,Austria,988.777591,640.4928259999999,0.3931163417177542
BPM6,services_exports_only,Serviços: exportações,HRV,Croatia,2006,DEU,Germany,1792.685923,AUT,Austria,1135.020811,657.6651119999999,0.3668601976298332
BPM6,services_exports_only,Serviços: exportações,HRV,Croatia,2007,DEU,Germany,2099.9557770000006,AUT,Austria,1342.635441,757.3203360000007,0.36063632591440065
BPM6,services_exports_only,Serviços: exportações,HRV,Croatia,2008,DEU,Germany,2355.4288549999997,ITA,Italy,1331.423042,1024.0058129999998,0.4347428328502836
BPM6,services_exports_only,Serviços: exportações,HRV,Croatia,2009,DEU,Germany,2033.1440679999998,AUT,Austria,1199.2075820000002,833.9364859999996,0.41017087727597257
BPM6,services_exports_only,Serviços: exportações,HRV,Croatia,2010,DEU,Germany,2029.559296,ITA,Italy,1212.4002560000001,817.1590399999998,0.402628807943929
BPM6,services_exports_only,Serviços: exportações,HRV,Croatia,2011,DEU,Germany,2235.879285,AUT,Austria,1367.867341,868.0119440000001,0.38821950264636046
BPM6,services_exports_only,Serviços: exportações,HRV,Croatia,2012,DEU,Germany,2494.065286,AUT,Austria,1274.8684449999998,1219.1968410000002,0.4888391847012782
BPM6,services_exports_only,Serviços: exportações,HTI,Haiti,2005,USA,United States,358.41049999999996,CAN,Canada,15.658394,342.75210599999997,0.9563115645328472
BPM6,services_exports_only,Serviços: exportações,HTI,Haiti,2006,USA,United States,500.5061119999999,CAN,Canada,16.163597,484.34251499999993,0.9677054952727531
BPM6,services_exports_only,Serviços: exportações,HTI,Haiti,2007,USA,United States,571.6429199999999,CAN,Canada,18.436663,553.2062569999999,0.9677479378210441
BPM6,services_exports_only,Serviços: exportações,HTI,Haiti,2008,USA,United States,609.724198,CAN,Canada,20.799440999999998,588.924757,0.965887132135766
BPM6,services_exports_only,Serviços: exportações,HTI,Haiti,2009,USA,United States,604.923974,CAN,Canada,20.956086,583.967888,0.9653574880469193
BPM6,services_exports_only,Serviços: exportações,HTI,Haiti,2010,USA,United States,575.9738710000001,CAN,Canada,24.553350000000002,551.4205210000001,0.957370722464596
BPM6,services_exports_only,Serviços: exportações,HTI,Haiti,2011,USA,United States,634.2799130000001,CAN,Canada,26.624512,607.6554010000001,0.9580240340986489
BPM6,services_exports_only,Serviços: exportações,HTI,Haiti,2012,USA,United States,621.118462,CAN,Canada,27.264079,593.854383,0.9561048645821768
BPM6,services_exports_only,Serviços: exportações,HUN,Hungary,2005,DEU,Germany,2108.35244,AUT,Austria,1388.820001,719.5324390000001,0.34127711541434697
BPM6,services_exports_only,Serviços: exportações,HUN,Hungary,2006,DEU,Germany,2343.9383460000004,AUT,Austria,1376.520491,967.4178550000004,0.4127317839442865
BPM6,services_exports_only,Serviços: exportações,HUN,Hungary,2007,DEU,Germany,2778.3522560000006,AUT,Austria,1663.2772439999999,1115.0750120000007,0.4013440015001469
BPM6,services_exports_only,Serviços: exportações,HUN,Hungary,2008,DEU,Germany,3231.11944,AUT,Austria,1885.1998159999998,1345.919624,0.41654901621340257
BPM6,services_exports_only,Serviços: exportações,HUN,Hungary,2009,DEU,Germany,2924.251808,AUT,Austria,1572.09098,1352.160828,0.46239548328253954
BPM6,services_exports_only,Serviços: exportações,HUN,Hungary,2010,DEU,Germany,3121.695799,AUT,Austria,1620.214646,1501.4811530000002,0.4809825331094025
BPM6,services_exports_only,Serviços: exportações,HUN,Hungary,2011,DEU,Germany,3530.845071,AUT,Austria,1865.1981369999999,1665.6469340000003,0.4717417220258431
BPM6,services_exports_only,Serviços: exportações,HUN,Hungary,2012,DEU,Germany,3306.632444,AUT,Austria,1733.647172,1572.985272,0.4757061144955003
BPM6,services_exports_only,Serviços: exportações,IDN,Indonesia,2005,JPN,Japan,1544.6294359999997,SGP,Singapore,1317.5524279999997,227.07700799999998,0.14701066981349437
BPM6,services_exports_only,Serviços: exportações,IDN,Indonesia,2006,JPN,Japan,1494.091088,SGP,Singapore,1288.4409670000002,205.65012099999967,0.13764229145847076
BPM6,services_exports_only,Serviços: exportações,IDN,Indonesia,2007,JPN,Japan,1630.032111,SGP,Singapore,1427.589618,202.442493,0.12419540181684188
BPM6,services_exports_only,Serviços: exportações,IDN,Indonesia,2008,JPN,Japan,1884.6832679999998,SGP,Singapore,1362.139079,522.5441889999997,0.2772583584055036
BPM6,services_exports_only,Serviços: exportações,IDN,Indonesia,2009,JPN,Japan,1598.356394,SGP,Singapore,1204.073256,394.283138,0.24668036457956574
BPM6,services_exports_only,Serviços: exportações,IDN,Indonesia,2010,JPN,Japan,1782.3596530000002,AUS,Australia,1567.731479,214.62817400000017,0.12041799399955344
BPM6,services_exports_only,Serviços: exportações,IDN,Indonesia,2011,JPN,Japan,2084.9561420000005,AUS,Australia,2075.3383730000005,9.617768999999953,0.00461293588208243
BPM6,services_exports_only,Serviços: exportações,IDN,Indonesia,2012,AUS,Australia,2223.716708,JPN,Japan,2129.465008,94.2516999999998,0.04238476046023386
BPM6,services_exports_only,Serviços: exportações,IND,India,2005,USA,United States,5899.860637000001,GBR,United Kingdom,3548.0668199999996,2351.793817000001,0.39861853723308566
BPM6,services_exports_only,Serviços: exportações,IND,India,2006,USA,United States,8387.140724,GBR,United Kingdom,4467.621887,3919.5188370000005,0.46732479708897756
BPM6,services_exports_only,Serviços: exportações,IND,India,2007,USA,United States,11186.790532,GBR,United Kingdom,5172.673025,6014.117507000001,0.5376088423034755
BPM6,services_exports_only,Serviços: exportações,IND,India,2008,USA,United States,13679.499547000001,GBR,United Kingdom,6047.165147000001,7632.334400000001,0.557939592291139
BPM6,services_exports_only,Serviços: exportações,IND,India,2009,USA,United States,13263.675033999998,GBR,United Kingdom,5944.969072,7318.705961999998,0.5517856810604366
BPM6,services_exports_only,Serviços: exportações,IND,India,2010,USA,United States,16071.170265,GBR,United Kingdom,7312.247219,8758.923046,0.5450084157888174
BPM6,services_exports_only,Serviços: exportações,IND,India,2011,USA,United States,18793.299718,GBR,United Kingdom,8435.023235,10358.276482999998,0.5511685887220201
BPM6,services_exports_only,Serviços: exportações,IND,India,2012,USA,United States,20212.245425000005,GBR,United Kingdom,7779.049026000001,12433.196399000004,0.6151318736522813
BPM6,services_exports_only,Serviços: exportações,IRL,Ireland,2005,GBR,United Kingdom,11850.924821,USA,United States,8914.613346000002,2936.3114749999986,0.24777066088520067
BPM6,services_exports_only,Serviços: exportações,IRL,Ireland,2006,GBR,United Kingdom,13485.772162000001,USA,United States,7326.44652,6159.325642000001,0.45672769553052756
BPM6,services_exports_only,Serviços: exportações,IRL,Ireland,2007,GBR,United Kingdom,15942.535824999999,USA,United States,10440.520642000001,5502.015182999998,0.34511543479627077
BPM6,services_exports_only,Serviços: exportações,IRL,Ireland,2008,GBR,United Kingdom,17277.677633,USA,United States,10254.081881,7023.595751999999,0.4065127212806124
BPM6,services_exports_only,Serviços: exportações,IRL,Ireland,2009,GBR,United Kingdom,15178.162983999999,USA,United States,9387.535204,5790.627779999999,0.38151044932803574
BPM6,services_exports_only,Serviços: exportações,IRL,Ireland,2010,GBR,United Kingdom,12840.801911999999,USA,United States,9225.049142000002,3615.7527699999973,0.28158309697317274
BPM6,services_exports_only,Serviços: exportações,IRL,Ireland,2011,GBR,United Kingdom,14319.406705,USA,United States,9978.8493,4340.557405,0.3031241094286664
BPM6,services_exports_only,Serviços: exportações,IRL,Ireland,2012,GBR,United Kingdom,14600.014081000001,USA,United States,12618.170363,1981.843718000002,0.13574258949373966
BPM6,services_exports_only,Serviços: exportações,IRN,Iran,2005,USA,United States,234.823134,DEU,Germany,199.161527,35.661607000000004,0.15186581659369217
BPM6,services_exports_only,Serviços: exportações,IRN,Iran,2006,USA,United States,276.11088300000006,DEU,Germany,214.82793000000004,61.28295300000002,0.22195051616274034
BPM6,services_exports_only,Serviços: exportações,IRN,Iran,2007,USA,United States,325.08785,DEU,Germany,260.36208800000003,64.72576199999997,0.19910237186655846
BPM6,services_exports_only,Serviços: exportações,IRN,Iran,2008,USA,United States,355.95507699999996,DEU,Germany,282.59578799999997,73.35928899999999,0.20609142484572568
BPM6,services_exports_only,Serviços: exportações,IRN,Iran,2009,USA,United States,372.29828799999996,DEU,Germany,257.70692999999994,114.59135800000001,0.30779448010784305
BPM6,services_exports_only,Serviços: exportações,IRN,Iran,2010,USA,United States,387.9361059999999,DEU,Germany,292.07521599999995,95.86088999999993,0.24710484153800305
BPM6,services_exports_only,Serviços: exportações,IRN,Iran,2011,USA,United States,370.878769,CHN,China,272.761867,98.11690199999998,0.26455249046623097
BPM6,services_exports_only,Serviços: exportações,IRN,Iran,2012,USA,United States,372.563298,CHN,China,282.717782,89.84551599999998,0.24115503723074724
BPM6,services_exports_only,Serviços: exportações,IRQ,Iraq,2005,GBR,United Kingdom,331.601243,USA,United States,257.524206,74.07703700000002,0.22339191593440444
BPM6,services_exports_only,Serviços: exportações,IRQ,Iraq,2006,GBR,United Kingdom,377.66918100000004,USA,United States,362.23676599999993,15.432415000000105,0.04086225664254056
BPM6,services_exports_only,Serviços: exportações,IRQ,Iraq,2007,USA,United States,412.762674,GBR,United Kingdom,401.209324,11.553350000000023,0.027990297397869904
BPM6,services_exports_only,Serviços: exportações,IRQ,Iraq,2008,USA,United States,440.92304299999995,GBR,United Kingdom,381.270093,59.652949999999976,0.13529106937602256
BPM6,services_exports_only,Serviços: exportações,IRQ,Iraq,2009,USA,United States,447.77361299999995,GBR,United Kingdom,381.122192,66.65142099999997,0.14885071175464726
BPM6,services_exports_only,Serviços: exportações,IRQ,Iraq,2010,USA,United States,457.448588,GBR,United Kingdom,363.22079199999996,94.22779600000001,0.20598554345084133
BPM6,services_exports_only,Serviços: exportações,IRQ,Iraq,2011,USA,United States,485.58713599999993,GBR,United Kingdom,365.514672,120.07246399999991,0.24727274488589404
BPM6,services_exports_only,Serviços: exportações,IRQ,Iraq,2012,GBR,United Kingdom,571.8839370000001,USA,United States,472.61537799999996,99.2685590000001,0.17358165281008772
BPM6,services_exports_only,Serviços: exportações,ISL,Iceland,2005,USA,United States,754.3987800000001,DNK,Denmark,158.222508,596.1762720000002,0.7902667499011597
BPM6,services_exports_only,Serviços: exportações,ISL,Iceland,2006,USA,United States,1000.236301,DNK,Denmark,174.072806,826.163495,0.8259683178605213
BPM6,services_exports_only,Serviços: exportações,ISL,Iceland,2007,USA,United States,1177.0108870000001,DNK,Denmark,223.63769499999998,953.3731920000001,0.8099952196958735
BPM6,services_exports_only,Serviços: exportações,ISL,Iceland,2008,USA,United States,1224.080658,DNK,Denmark,234.49261700000002,989.5880410000001,0.8084336881990011
BPM6,services_exports_only,Serviços: exportações,ISL,Iceland,2009,USA,United States,1215.847254,DNK,Denmark,206.587252,1009.260002,0.8300878245023366
