metric,metric_label,iso3c,country_name,first_china_top1_year_overlap_BPM5,first_china_top1_year_overlap_BPM6,china_top1_any_overlap_BPM5,china_top1_any_overlap_BPM6,china_top1_status_same_overlap,first_year_same_if_observed
services_two_way_only,Serviços: exportações + importações,TON,Tonga,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,TTO,Trinidad & Tobago,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,TUN,Tunisia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,TUR,Turkey,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,TUV,Tuvalu,NA,NA,NA,FALSE,FALSE,TRUE
services_two_way_only,Serviços: exportações + importações,TZA,Tanzania,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,UGA,Uganda,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,UKR,Ukraine,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,URY,Uruguay,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,USA,United States,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,UZB,Uzbekistan,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,VCT,St. Vincent & Grenadines,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,VEN,Venezuela,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,VNM,Vietnam,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,VUT,Vanuatu,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,WSM,Samoa,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,YEM,Yemen,2008,NA,TRUE,FALSE,FALSE,FALSE
services_two_way_only,Serviços: exportações + importações,ZAF,South Africa,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,ZMB,Zambia,NA,NA,FALSE,FALSE,TRUE,TRUE
services_two_way_only,Serviços: exportações + importações,ZWE,Zimbabwe,NA,NA,FALSE,FALSE,TRUE,TRUE
