iso3c,rcid,year,issue_domain,brazil,post_2009,human_rights_binary,brazil_hr,brazil_post_2009,brazil_post_hr,distance_china_minus_usa,agreement_china_minus_usa,observation_weight
RWA,5783,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
SEN,5783,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
SGP,5783,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
SUR,5783,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
SVK,5783,2006,Non-human rights,0,0,0,0,0,0,2,-1,1
SVN,5783,2006,Non-human rights,0,0,0,0,0,0,2,-1,1
SWE,5783,2006,Non-human rights,0,0,0,0,0,0,2,-1,1
SWZ,5783,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
TCD,5783,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
TGO,5783,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
TTO,5783,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
TUN,5783,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
TUR,5783,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
UGA,5783,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
UKR,5783,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
VEN,5783,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
ALB,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
ARE,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
ARG,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
AUT,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
AZE,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
BGD,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
BGR,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
BHR,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
BLR,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
BOL,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
BRA,5784,2006,Non-human rights,1,0,0,0,0,0,-1,1,1
BRB,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
BTN,5784,2006,Non-human rights,0,0,0,0,0,0,1,-1,1
CAN,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
CIV,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
COL,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
COM,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
CPV,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
CRI,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
CYP,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
CZE,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
DEU,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
DNK,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
DOM,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
DZA,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
ECU,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
EGY,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
ESP,5784,2006,Non-human rights,0,0,0,0,0,0,1,-1,1
EST,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
FIN,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
FJI,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
FRA,5784,2006,Non-human rights,0,0,0,0,0,0,1,-1,1
GAB,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
GBR,5784,2006,Non-human rights,0,0,0,0,0,0,1,-1,1
GEO,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
GHA,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
GIN,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
GRC,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
GTM,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
GUY,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
HRV,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
HTI,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
HUN,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
IND,5784,2006,Non-human rights,0,0,0,0,0,0,1,0,1
IRL,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
ISL,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
ISR,5784,2006,Non-human rights,0,0,0,0,0,0,1,-1,1
ITA,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
JAM,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
JOR,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
KWT,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
LBN,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
LBY,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
LKA,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
LTU,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
LVA,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
MAR,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
MDA,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
MDV,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
MEX,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
MUS,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
MWI,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
NAM,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
NGA,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
NIC,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
NLD,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
NOR,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
PAK,5784,2006,Non-human rights,0,0,0,0,0,0,1,0,1
PAN,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
PNG,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
POL,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
PRT,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
PRY,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
QAT,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
ROU,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
RWA,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
SEN,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
SGP,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
SLV,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
SUR,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
SVK,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
SVN,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
SWE,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
SWZ,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
TCD,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
TGO,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
TTO,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
TUN,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
TUR,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
UGA,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
UKR,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
VEN,5784,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
ALB,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
ARE,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
ARG,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
AUT,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
AZE,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
BGD,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
BGR,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
BHR,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
BLR,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
BOL,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
BRA,5785,2006,Non-human rights,1,0,0,0,0,0,-1,1,1
BRB,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
BTN,5785,2006,Non-human rights,0,0,0,0,0,0,1,-1,1
CAN,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
CIV,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
COL,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
COM,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
CPV,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
CRI,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
CYP,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
CZE,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
DEU,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
DNK,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
DOM,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
DZA,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
ECU,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
EGY,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
ESP,5785,2006,Non-human rights,0,0,0,0,0,0,1,-1,1
EST,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
FIN,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
FJI,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
FRA,5785,2006,Non-human rights,0,0,0,0,0,0,1,-1,1
GAB,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
GBR,5785,2006,Non-human rights,0,0,0,0,0,0,1,-1,1
GEO,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
GHA,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
GIN,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
GRC,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
GTM,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
GUY,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
HRV,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
HTI,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
HUN,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
IND,5785,2006,Non-human rights,0,0,0,0,0,0,1,0,1
IRL,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
ISL,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
ISR,5785,2006,Non-human rights,0,0,0,0,0,0,1,-1,1
ITA,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
JAM,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
JOR,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
KWT,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
LBN,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
LBY,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
LKA,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
LTU,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
LVA,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
MAR,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
MDA,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
MDV,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
MEX,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
MUS,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
MWI,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
NAM,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
NGA,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
NIC,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
NLD,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
NOR,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
PAK,5785,2006,Non-human rights,0,0,0,0,0,0,1,-1,1
PAN,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
PNG,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
POL,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
PRT,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
PRY,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
QAT,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
ROU,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
RWA,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
SEN,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
SGP,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
SLV,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
SUR,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
SVK,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
SVN,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
SWE,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
SWZ,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
TCD,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
TGO,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
TTO,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
TUN,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
TUR,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
UGA,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
UKR,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
VEN,5785,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
ALB,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
ARE,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
ARG,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
AUT,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
AZE,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
BGD,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
BGR,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
BHR,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
BLR,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
BOL,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
BRA,5786,2006,Non-human rights,1,0,0,0,0,0,-2,1,1
BRB,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
BTN,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
CAN,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
CIV,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
COL,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
COM,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
CPV,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
CRI,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
CYP,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
CZE,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
DEU,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
DNK,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
DOM,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
DZA,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
ECU,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
EGY,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
ESP,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
EST,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
FIN,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
FJI,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
FRA,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
GAB,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
GBR,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
GEO,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
GHA,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
GIN,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
GRC,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
GTM,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
GUY,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
HRV,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
HTI,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
HUN,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
IND,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
IRL,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
ISL,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
ISR,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
ITA,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
JAM,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
JOR,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
KWT,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
LBN,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
LBY,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
LKA,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
LTU,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
LVA,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
MAR,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
MDA,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
MDV,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
MEX,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
MUS,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
MWI,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
NAM,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
NGA,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
NIC,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
NLD,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
NOR,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
PAK,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
PAN,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
PNG,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
POL,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
PRT,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
PRY,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
QAT,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
ROU,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
RWA,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
SEN,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
SGP,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
SLV,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
SUR,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
SVK,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
SVN,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
SWE,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
SWZ,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
TCD,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
TGO,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
TTO,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
TUN,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
TUR,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
UGA,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
UKR,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
VEN,5786,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
ALB,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
ARE,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
ARG,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
AUT,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
AZE,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
BGD,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
BGR,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
BHR,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
BLR,5794,2006,Non-human rights,0,0,0,0,0,0,0,0,1
BOL,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
BRA,5794,2006,Non-human rights,1,0,0,0,0,0,-2,1,1
BRB,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
BTN,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
CAN,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
CIV,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
COL,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
COM,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
CPV,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
CRI,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
CYP,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
CZE,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
DEU,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
DNK,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
DOM,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
DZA,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
ECU,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
EGY,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
ESP,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
EST,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
FIN,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
FJI,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
FRA,5794,2006,Non-human rights,0,0,0,0,0,0,0,0,1
GBR,5794,2006,Non-human rights,0,0,0,0,0,0,0,0,1
GEO,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
GHA,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
GIN,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
GRC,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
GTM,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
GUY,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
HRV,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
HTI,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
HUN,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
IND,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
IRL,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
ISL,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
ISR,5794,2006,Non-human rights,0,0,0,0,0,0,2,-1,1
ITA,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
JAM,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
JOR,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
KEN,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
KWT,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
LBN,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
LBY,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
LKA,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
LTU,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
LVA,5794,2006,Non-human rights,0,0,0,0,0,0,0,0,1
MAR,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
MDA,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
MDV,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
MEX,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
MUS,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
MWI,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
NAM,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
NGA,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
NIC,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
NLD,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
NOR,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
PAK,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
PAN,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
PNG,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
POL,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
PRT,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
PRY,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
QAT,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
ROU,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
RWA,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
SEN,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
SGP,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
SLV,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
SUR,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
SVK,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
SVN,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
SWE,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
SWZ,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
TCD,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
TGO,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
TTO,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
TUN,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
TUR,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
UGA,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
UKR,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
VEN,5794,2006,Non-human rights,0,0,0,0,0,0,-2,1,1
ALB,5795,2006,Non-human rights,0,0,0,0,0,0,-1,0,1
ARE,5795,2006,Non-human rights,0,0,0,0,0,0,-1,1,1
ARG,5795,2006,Non-human rights,0,0,0,0,0,0,-1,0,1
